649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618	649618
649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606	649606
134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356	134356
41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2	41084.2
38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7	38188.7
38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4	38152.4
38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4	38150.4
38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150	38150
38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8	38149.8
38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7	38149.7
