1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02	1354.02
904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26	904.26
884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92	884.92
766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72	766.72
586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74	586.74
586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71
586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71
586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71	586.71
356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16	356.16
349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05
349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05
349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05	349.05
