2.123841261e+001	2.130007879e+001	2.126291028e+001	2.126408776e+001	2.126442164e+001	2.128443802e+001	2.117514083e+001	2.129115970e+001	2.115887144e+001	2.120567388e+001	2.124116020e+001	2.122814203e+001	2.116781606e+001	2.125663720e+001	2.120671154e+001	2.116149708e+001	2.127029669e+001	2.123108823e+001	2.128568245e+001	2.123355610e+001	2.123634439e+001	2.123281441e+001	2.121905862e+001	2.128283090e+001	2.107022113e+001	2.121081720e+001	2.127647004e+001	2.115728578e+001	2.126268951e+001	2.127603776e+001	2.129559859e+001	2.125009583e+001	2.129081652e+001	2.132835155e+001	2.122962581e+001	2.131162756e+001	2.122197474e+001	2.126016566e+001	2.115333723e+001	2.127513012e+001	2.127166806e+001	2.125788948e+001	2.125371095e+001	2.126349297e+001	2.126315457e+001	2.128567031e+001	2.124364476e+001	2.123712419e+001	2.130011768e+001	2.119270884e+001	2.126813597e+001	
2.116507000e+001	2.116029364e+001	2.124630991e+001	2.119208936e+001	2.123965937e+001	2.123998791e+001	2.117514083e+001	2.116943395e+001	2.115851016e+001	2.111698162e+001	2.120250119e+001	2.122181693e+001	2.116781606e+001	2.120149242e+001	2.120671154e+001	2.116149708e+001	2.124278245e+001	2.120852449e+001	2.121139211e+001	2.120523523e+001	2.100513991e+001	2.115113195e+001	2.121029191e+001	2.110630484e+001	2.107022113e+001	2.118836553e+001	2.114257240e+001	2.113848502e+001	2.120209609e+001	2.117182738e+001	2.112725537e+001	2.121843854e+001	2.123471150e+001	2.125656499e+001	2.122639483e+001	2.119664352e+001	2.121269721e+001	2.121875738e+001	2.110104797e+001	2.124458827e+001	2.119399938e+001	2.121804046e+001	2.121815860e+001	2.122851920e+001	2.121989062e+001	2.116421409e+001	2.120309944e+001	2.120081477e+001	2.110757358e+001	2.119270884e+001	2.112116907e+001	
2.116507000e+001	2.116029364e+001	2.108397382e+001	2.114252349e+001	2.119202735e+001	2.123653838e+001	2.117514083e+001	2.116943395e+001	2.113160115e+001	2.108336186e+001	2.116780494e+001	2.118929563e+001	2.116781606e+001	2.120149242e+001	2.112496151e+001	2.113509954e+001	2.114468958e+001	2.120852449e+001	2.121139211e+001	2.120272884e+001	2.100513991e+001	2.115113195e+001	2.110293313e+001	2.110630484e+001	2.106210980e+001	2.106033935e+001	2.114257240e+001	2.113848502e+001	2.120209609e+001	2.115977302e+001	2.112725537e+001	2.119090049e+001	2.109368371e+001	2.120681079e+001	2.119110726e+001	2.119664352e+001	2.119829529e+001	2.113395930e+001	2.110104797e+001	2.113894164e+001	2.108383443e+001	2.103398649e+001	2.112797189e+001	2.121284950e+001	2.114593579e+001	2.116421409e+001	2.120112592e+001	2.118477936e+001	2.110757358e+001	2.119270884e+001	2.112116907e+001	
2.116507000e+001	2.109227076e+001	2.100244747e+001	2.110525134e+001	2.111092603e+001	2.114835703e+001	2.108474102e+001	2.114031345e+001	2.113160115e+001	2.108336186e+001	2.110854058e+001	2.114972986e+001	2.113842892e+001	2.111942041e+001	2.099862995e+001	2.110670424e+001	2.105569460e+001	2.116526276e+001	2.108788588e+001	2.107306003e+001	2.100132971e+001	2.115113195e+001	2.109466788e+001	2.110630484e+001	2.106210980e+001	2.106033935e+001	2.111703246e+001	2.104859087e+001	2.106126575e+001	2.115435712e+001	2.107869308e+001	2.112513715e+001	2.109068047e+001	2.107254526e+001	2.111995365e+001	2.106499208e+001	2.107140298e+001	2.113395930e+001	2.110104797e+001	2.110403024e+001	2.108383443e+001	2.103398649e+001	2.111744832e+001	2.111290936e+001	2.102848800e+001	2.116421409e+001	2.109957033e+001	2.111276015e+001	2.110757358e+001	2.118557147e+001	2.112116907e+001	
2.108776572e+001	2.105559794e+001	2.100244747e+001	2.105740470e+001	2.102278548e+001	2.108525870e+001	2.102707138e+001	2.110148113e+001	2.103115443e+001	2.104999603e+001	2.104496856e+001	2.102309645e+001	2.097710907e+001	2.105248986e+001	2.091571286e+001	2.104926234e+001	2.104934788e+001	2.109218477e+001	2.105931986e+001	2.102249758e+001	2.099097908e+001	2.106990456e+001	2.106342032e+001	2.102504460e+001	2.105593531e+001	2.104790351e+001	2.105031738e+001	2.098828134e+001	2.101140020e+001	2.103901488e+001	2.104849761e+001	2.101037597e+001	2.095591701e+001	2.103832517e+001	2.105061017e+001	2.106499208e+001	2.101659362e+001	2.098197779e+001	2.093965044e+001	2.106263674e+001	2.106903013e+001	2.103398649e+001	2.105253789e+001	2.104965643e+001	2.096137776e+001	2.106537951e+001	2.104800674e+001	2.108923123e+001	2.103379053e+001	2.107505126e+001	2.108307255e+001	
2.098796237e+001	2.089409381e+001	2.094386678e+001	2.088374638e+001	2.101240122e+001	2.098917880e+001	2.098094110e+001	2.099672713e+001	2.093501042e+001	2.095565293e+001	2.097898954e+001	2.100778074e+001	2.087784240e+001	2.098556775e+001	2.091571286e+001	2.096438669e+001	2.099039677e+001	2.098912511e+001	2.098857093e+001	2.098424705e+001	2.096569874e+001	2.093947950e+001	2.095419064e+001	2.097361909e+001	2.101138754e+001	2.098887190e+001	2.091839783e+001	2.084195380e+001	2.094993379e+001	2.096198732e+001	2.093874841e+001	2.097759056e+001	2.084483299e+001	2.099433262e+001	2.097518842e+001	2.091805276e+001	2.094673413e+001	2.090900431e+001	2.092954914e+001	2.097208069e+001	2.098854512e+001	2.095977323e+001	2.096452403e+001	2.095678213e+001	2.096137776e+001	2.093506446e+001	2.095120449e+001	2.099445540e+001	2.099864907e+001	2.096955915e+001	2.099019155e+001	
2.093478869e+001	2.080802483e+001	2.080761241e+001	2.087056654e+001	2.092865830e+001	2.093685550e+001	2.091648030e+001	2.089058707e+001	2.091586940e+001	2.088837621e+001	2.093276917e+001	2.091095477e+001	2.082077984e+001	2.092564089e+001	2.087457273e+001	2.095387261e+001	2.087484076e+001	2.094779630e+001	2.095904014e+001	2.095738059e+001	2.088756044e+001	2.088224054e+001	2.095419064e+001	2.097361909e+001	2.094220722e+001	2.093508652e+001	2.087651907e+001	2.084195380e+001	2.093314721e+001	2.094129848e+001	2.086753719e+001	2.093197929e+001	2.082668712e+001	2.092315196e+001	2.090418277e+001	2.091805276e+001	2.091990424e+001	2.090900431e+001	2.089752974e+001	2.083226613e+001	2.095104926e+001	2.089076016e+001	2.085706802e+001	2.094181528e+001	2.092778498e+001	2.093506446e+001	2.095120449e+001	2.089028641e+001	2.093239623e+001	2.087985269e+001	2.089684534e+001	
2.082257026e+001	2.080532846e+001	2.080761241e+001	2.087056654e+001	2.087964556e+001	2.084639955e+001	2.090312292e+001	2.087777327e+001	2.088430124e+001	2.083425282e+001	2.091370665e+001	2.090432736e+001	2.082077984e+001	2.085259593e+001	2.087457273e+001	2.086718393e+001	2.082800306e+001	2.092004696e+001	2.088612783e+001	2.090933395e+001	2.088756044e+001	2.088162316e+001	2.091183120e+001	2.094899689e+001	2.089465690e+001	2.093173259e+001	2.087651907e+001	2.084195380e+001	2.091199880e+001	2.088493421e+001	2.086753719e+001	2.092277152e+001	2.082668712e+001	2.091595269e+001	2.085179740e+001	2.087379424e+001	2.085481647e+001	2.090900431e+001	2.085738232e+001	2.083226613e+001	2.090320849e+001	2.088421859e+001	2.085706802e+001	2.089725124e+001	2.087847429e+001	2.089675494e+001	2.082650814e+001	2.088035685e+001	2.093239623e+001	2.086236281e+001	2.088668140e+001	
2.077175113e+001	2.080532846e+001	2.080761241e+001	2.085894387e+001	2.085816140e+001	2.084639955e+001	2.084091850e+001	2.084382043e+001	2.088430124e+001	2.080041418e+001	2.085950415e+001	2.086068149e+001	2.082077984e+001	2.085259593e+001	2.087457273e+001	2.086718393e+001	2.080778257e+001	2.088251721e+001	2.085891052e+001	2.088818453e+001	2.084692261e+001	2.087951626e+001	2.086886999e+001	2.094899689e+001	2.088353826e+001	2.086121129e+001	2.079110262e+001	2.079294118e+001	2.089159097e+001	2.085275043e+001	2.086753719e+001	2.086616944e+001	2.076784697e+001	2.091485200e+001	2.085158258e+001	2.084941955e+001	2.085481647e+001	2.082817034e+001	2.079069233e+001	2.083226613e+001	2.081682128e+001	2.086083961e+001	2.084340626e+001	2.085449309e+001	2.082452947e+001	2.087042862e+001	2.081055220e+001	2.088035685e+001	2.087218525e+001	2.085245050e+001	2.085558459e+001	
2.077175113e+001	2.080532846e+001	2.080761241e+001	2.085007601e+001	2.085816140e+001	2.082235186e+001	2.084091850e+001	2.084382043e+001	2.087227966e+001	2.074314997e+001	2.075988335e+001	2.078304757e+001	2.077128680e+001	2.085259593e+001	2.083285562e+001	2.085853170e+001	2.080778257e+001	2.088251721e+001	2.085730780e+001	2.081482208e+001	2.082000745e+001	2.084692658e+001	2.079738427e+001	2.088101615e+001	2.088353826e+001	2.081885815e+001	2.079110262e+001	2.079294118e+001	2.088364861e+001	2.084994246e+001	2.086753719e+001	2.086458086e+001	2.076784697e+001	2.085978708e+001	2.083228586e+001	2.082725623e+001	2.085481647e+001	2.082817034e+001	2.075345695e+001	2.083226613e+001	2.081682128e+001	2.084012984e+001	2.078111544e+001	2.085222382e+001	2.081478172e+001	2.080844572e+001	2.081055220e+001	2.084997174e+001	2.086535011e+001	2.085245050e+001	2.082070453e+001	
