8.401434541e+003	6.510564713e+003	4.982024502e+003	7.156463731e+003	5.194334619e+003	7.434563442e+003	5.105863029e+003	6.228164721e+003	7.457086338e+003	6.006104033e+003	6.439664178e+003	8.928449736e+003	5.718681319e+003	6.418215535e+003	6.100118528e+003	4.881643846e+003	5.376438265e+003	8.423105945e+003	7.018035409e+003	5.543410021e+003	5.664380942e+003	5.876593373e+003	6.860432748e+003	7.309843217e+003	8.012701256e+003	4.211105581e+003	7.524961497e+003	7.890838771e+003	6.999121229e+003	7.467234297e+003	6.476297907e+003	7.114391481e+003	7.727367035e+003	6.077481926e+003	4.679641885e+003	5.040743551e+003	7.014002568e+003	4.404931051e+003	6.859947199e+003	7.683234231e+003	4.673457627e+003	4.959999068e+003	6.518366822e+003	3.512100316e+003	8.075478180e+003	6.588093165e+003	4.270050249e+003	5.929852514e+003	5.757197806e+003	5.946144796e+003	5.761616257e+003	
4.473532917e+003	3.942077945e+003	3.368105990e+003	3.500713011e+003	3.109835025e+003	3.554636311e+003	3.055656980e+003	2.854913631e+003	2.853011974e+003	3.713538024e+003	3.339419946e+003	3.150035297e+003	2.944970779e+003	3.104542162e+003	2.726394417e+003	2.832427503e+003	3.179689960e+003	4.557489150e+003	4.036847279e+003	3.387703092e+003	3.504777344e+003	3.253317002e+003	2.692761296e+003	4.413014762e+003	4.072476783e+003	2.998544051e+003	3.623768951e+003	3.512843461e+003	2.490879550e+003	3.444886709e+003	3.802268284e+003	3.707151657e+003	2.863267645e+003	2.846799489e+003	3.934940553e+003	2.882560823e+003	3.456946257e+003	2.720167178e+003	3.129609520e+003	3.312893588e+003	3.121202740e+003	2.880154791e+003	3.438095788e+003	2.607324456e+003	4.181497489e+003	3.109057229e+003	2.791396192e+003	3.883954751e+003	3.602079046e+003	3.348997191e+003	2.769041289e+003	
2.412999217e+003	1.937384055e+003	2.345800207e+003	2.383467655e+003	2.165371568e+003	2.128686539e+003	2.070349760e+003	2.176272040e+003	2.458047281e+003	2.488641227e+003	1.959660395e+003	1.946271661e+003	2.262317853e+003	1.814560016e+003	2.304655397e+003	1.837689481e+003	2.013656663e+003	1.949460873e+003	2.125427161e+003	1.848877652e+003	1.865759035e+003	2.016552372e+003	2.344435268e+003	2.830944005e+003	2.166274480e+003	2.077538750e+003	2.255825589e+003	2.393488223e+003	1.997483159e+003	1.976020306e+003	2.146282927e+003	2.278998035e+003	2.229059934e+003	1.759192362e+003	1.922781624e+003	1.847517203e+003	2.292291013e+003	2.173294901e+003	1.925318720e+003	2.127531491e+003	2.291346220e+003	2.263633086e+003	2.297198186e+003	1.715381903e+003	2.611442432e+003	2.060799983e+003	1.855563088e+003	2.340718636e+003	1.924475157e+003	2.182887589e+003	1.807106738e+003	
1.320439908e+003	1.203602328e+003	1.096852410e+003	1.094651107e+003	9.659926492e+002	1.214689768e+003	1.037333588e+003	1.066388416e+003	1.343041464e+003	1.095332832e+003	1.147068063e+003	1.231618873e+003	1.289423257e+003	9.748134610e+002	1.358912791e+003	9.542963992e+002	1.105642061e+003	1.305261906e+003	1.009055387e+003	1.007474851e+003	1.022239523e+003	1.055697400e+003	1.083605227e+003	1.218627643e+003	9.707814186e+002	9.058199616e+002	1.250879349e+003	1.100074328e+003	1.249544582e+003	1.141515020e+003	1.212097158e+003	9.764259119e+002	9.940118951e+002	9.695602089e+002	1.166565266e+003	1.157916952e+003	9.871778596e+002	1.224160425e+003	9.155210575e+002	1.204683563e+003	9.479823099e+002	1.184394768e+003	9.767693948e+002	1.049627762e+003	1.321319383e+003	1.048424505e+003	1.269570300e+003	1.218490529e+003	1.067412817e+003	1.040464444e+003	1.139254700e+003	
4.270209372e+002	3.858880495e+002	4.285857169e+002	3.620971676e+002	3.824023289e+002	4.361077119e+002	4.398384154e+002	3.703321801e+002	4.427379452e+002	3.833977808e+002	4.212898566e+002	4.715163602e+002	3.984279249e+002	3.735075391e+002	5.345634891e+002	3.731585712e+002	4.178445250e+002	3.962745907e+002	3.566233971e+002	3.978673631e+002	4.439412247e+002	3.987434555e+002	3.902373378e+002	4.857506105e+002	3.728393637e+002	3.629243029e+002	4.131749540e+002	3.940735748e+002	4.291594068e+002	3.422938188e+002	4.414419224e+002	3.749446067e+002	4.403541832e+002	3.640518773e+002	4.406818153e+002	4.506386099e+002	4.372404421e+002	4.479802190e+002	3.601447083e+002	4.445329425e+002	3.655127628e+002	4.484950746e+002	4.757215976e+002	3.767101111e+002	4.991836845e+002	3.133496647e+002	3.928576688e+002	4.549603875e+002	3.533925424e+002	3.431034017e+002	3.748243642e+002	
1.469205632e+002	1.225193286e+002	1.532792659e+002	1.102443903e+002	1.192428393e+002	1.318921144e+002	1.442304758e+002	1.140423668e+002	2.132078425e+002	1.217202582e+002	1.519060329e+002	1.575904602e+002	1.384248593e+002	1.292642742e+002	2.349254913e+002	1.358557856e+002	1.303925741e+002	1.179330220e+002	1.203281762e+002	1.279046003e+002	1.300056054e+002	1.203043964e+002	1.407336933e+002	1.476890826e+002	1.146406914e+002	1.333254375e+002	1.235751562e+002	1.199943676e+002	1.209615831e+002	1.029927991e+002	1.477557239e+002	1.369889840e+002	1.635796544e+002	1.203163498e+002	1.352615235e+002	1.390836434e+002	1.442434413e+002	1.700435290e+002	1.130044213e+002	1.360270407e+002	1.529391826e+002	1.485991196e+002	1.828269782e+002	1.190758089e+002	1.307643959e+002	9.806037861e+001	1.306337547e+002	1.386107680e+002	1.095046440e+002	1.140211894e+002	1.160120309e+002	
8.895384782e+001	8.633465061e+001	9.813353066e+001	7.985947616e+001	8.504702531e+001	8.661272910e+001	8.837192786e+001	8.198094167e+001	1.229549482e+002	8.182937303e+001	9.976575965e+001	9.368282819e+001	8.674968524e+001	8.365476585e+001	1.271412153e+002	8.519003122e+001	8.573350853e+001	7.909228568e+001	8.190343034e+001	8.309608862e+001	8.561911720e+001	8.284309433e+001	9.572758563e+001	8.935130757e+001	8.210390533e+001	8.922820854e+001	8.034052566e+001	8.205453690e+001	8.349705155e+001	7.851941425e+001	9.023908279e+001	9.191730879e+001	9.930148105e+001	7.929173915e+001	8.591502538e+001	8.783529925e+001	8.504755904e+001	9.896335465e+001	7.905465530e+001	8.513884556e+001	9.440955312e+001	9.329942591e+001	1.146757487e+002	7.932769855e+001	8.669397179e+001	8.035326071e+001	8.486802817e+001	9.151251871e+001	7.803817247e+001	8.253824190e+001	8.264019555e+001	
7.978911624e+001	7.393429618e+001	7.942504966e+001	7.182371306e+001	7.459958532e+001	7.714881940e+001	7.561977758e+001	7.432135695e+001	9.501770776e+001	7.485818853e+001	8.117623480e+001	7.892482371e+001	7.660129388e+001	7.469527275e+001	9.693195328e+001	7.696660571e+001	7.417837954e+001	6.880407268e+001	7.646492411e+001	7.700517591e+001	7.571188245e+001	7.303440480e+001	7.960100825e+001	7.665747984e+001	7.367231207e+001	7.588323604e+001	7.281692350e+001	7.361127420e+001	7.385261932e+001	7.021650261e+001	7.462080773e+001	7.240060443e+001	7.877839671e+001	7.076773623e+001	7.662027578e+001	7.737242945e+001	7.687546226e+001	7.905161312e+001	7.390092038e+001	7.686318740e+001	7.951448551e+001	7.875417417e+001	9.031404137e+001	6.756716562e+001	7.495248334e+001	7.392120396e+001	7.648736139e+001	7.446925585e+001	7.419077014e+001	7.288807670e+001	7.724167335e+001	
7.158185932e+001	7.024694577e+001	7.190896749e+001	6.970733200e+001	7.049985416e+001	7.288669640e+001	7.220273471e+001	7.208778641e+001	8.406441373e+001	6.973210596e+001	7.657688192e+001	7.449493538e+001	7.310010980e+001	7.021666653e+001	8.744192859e+001	7.232712807e+001	6.897823973e+001	6.572613218e+001	7.084392895e+001	7.306554537e+001	7.257834123e+001	6.792186225e+001	7.119127582e+001	7.142306582e+001	7.012954160e+001	7.318586297e+001	6.957249553e+001	6.786712799e+001	7.010377143e+001	6.793234042e+001	7.123211969e+001	6.668754864e+001	7.394868071e+001	6.805314069e+001	7.252180198e+001	6.739683100e+001	7.049283351e+001	7.392955497e+001	7.109277443e+001	7.161985244e+001	7.615254656e+001	7.313385913e+001	8.184484479e+001	6.221752110e+001	7.204613673e+001	7.074129056e+001	7.148555469e+001	6.754108124e+001	7.056501612e+001	6.951975263e+001	7.220805562e+001	
6.973844322e+001	6.845577508e+001	7.074279063e+001	6.819352837e+001	6.855842365e+001	6.878398545e+001	6.818746703e+001	6.906488803e+001	7.904035434e+001	6.750971341e+001	7.167349591e+001	6.850029360e+001	6.894945116e+001	6.696390118e+001	8.017277454e+001	6.798911626e+001	6.839530244e+001	6.281626791e+001	6.864275291e+001	6.868601057e+001	7.049716000e+001	6.523419342e+001	6.839068683e+001	6.970154723e+001	6.803187879e+001	6.996027459e+001	6.484304463e+001	6.626682089e+001	6.856038241e+001	6.677651365e+001	6.254070379e+001	6.610023475e+001	7.018144325e+001	6.511355541e+001	7.026294787e+001	6.640933443e+001	6.581087217e+001	7.032344066e+001	6.811264208e+001	6.973955110e+001	7.118420447e+001	6.853782097e+001	7.436161185e+001	6.091017335e+001	6.922712439e+001	6.734780874e+001	6.797285842e+001	6.535027631e+001	6.698487021e+001	6.749993494e+001	6.912909808e+001	
