20.873	21.047	21.031	21.125	21.041	21.04	21.136	21.018	21.121	21.129	20.99	21.048	21.101	20.954	21.129	21.11	20.908	20.998	21.106	21.011	21.059	21.071	21.061	21.073	21.076	21.074	21.04	21.064	21.029	21.056	21.018	21.087	21.079	21.16	21.085	21.066	21.013	21.095	21.18	21.145	21.078	21.002	21.006	21.082	21.075	21.144	21.107	21.03	21.194	21.004	21.045
20.873	21.047	20.951	21.024	21.041	20.925	21.011	20.874	21.041	21.073	20.954	20.872	20.939	20.912	20.989	20.958	20.908	20.924	20.964	20.978	20.964	21.028	20.951	21.011	21.054	20.883	21.033	20.957	21.029	21.03	21.018	20.961	20.997	20.969	21.083	20.996	21.013	20.9	20.962	20.974	20.846	21.002	20.984	20.961	20.992	20.976	20.936	20.902	20.943	20.918	21.044
20.823	20.988	20.755	21.024	20.851	20.896	20.933	20.842	21	21.001	20.781	20.794	20.939	20.91	20.853	20.958	20.901	20.707	20.952	20.838	20.879	20.818	20.864	20.863	20.922	20.877	20.917	20.876	20.731	20.978	20.887	20.961	20.943	20.906	20.977	20.888	20.953	20.695	20.854	20.92	20.741	20.842	20.809	20.918	20.924	20.876	20.802	20.744	20.907	20.918	20.947
20.63	20.797	20.699	20.824	20.756	20.85	20.753	20.739	20.89	20.781	20.781	20.773	20.699	20.681	20.834	20.797	20.643	20.678	20.724	20.761	20.811	20.714	20.822	20.804	20.746	20.739	20.802	20.726	20.695	20.844	20.631	20.872	20.78	20.778	20.792	20.722	20.856	20.673	20.757	20.8	20.739	20.743	20.796	20.806	20.842	20.753	20.734	20.734	20.838	20.754	20.715
20.446	20.643	20.583	20.663	20.557	20.621	20.505	20.492	20.627	20.644	20.618	20.536	20.552	20.557	20.545	20.524	20.595	20.508	20.542	20.614	20.595	20.557	20.516	20.48	20.502	20.581	20.668	20.616	20.577	20.599	20.59	20.565	20.42	20.482	20.542	20.58	20.446	20.491	20.559	20.521	20.582	20.524	20.513	20.623	20.616	20.651	20.517	20.621	20.59	20.552	20.506
20.379	20.396	20.324	20.402	20.322	20.281	20.254	20.278	20.315	20.401	20.344	20.201	20.353	20.366	20.259	20.335	20.294	20.362	20.292	20.319	20.288	20.393	20.355	20.36	20.374	20.357	20.373	20.327	20.319	20.341	20.248	20.351	20.289	20.177	20.348	20.305	20.274	20.292	20.412	20.247	20.323	20.289	20.299	20.359	20.321	20.377	20.24	20.429	20.377	20.252	20.284
20.143	20.176	20.203	20.161	20.131	20.162	20.09	20.145	20.141	20.187	20.231	20.118	20.171	20.234	20.104	20.192	20.141	20.152	20.122	20.145	20.148	20.255	20.188	20.183	20.168	20.183	20.226	20.187	20.135	20.156	20.148	20.16	20.132	20.148	20.194	20.118	20.137	20.154	20.18	20.177	20.174	20.166	20.221	20.241	20.164	20.212	20.115	20.165	20.15	20.117	20.15
20.084	20.106	20.071	20.099	20.082	20.103	20.077	20.059	20.079	20.09	20.122	20.094	20.077	20.123	20.048	20.131	20.102	20.104	20.067	20.07	20.097	20.098	20.111	20.114	20.139	20.113	20.096	20.101	20.066	20.098	20.112	20.125	20.091	20.075	20.096	20.083	20.047	20.092	20.105	20.089	20.079	20.083	20.078	20.119	20.093	20.075	20.047	20.08	20.067	20.072	20.099
20.057	20.043	20.039	20.079	20.056	20.064	20.045	20.043	20.015	20.052	20.065	20.055	20.016	20.066	20.028	20.071	20.047	20.051	20.043	20.056	20.072	20.055	20.067	20.064	20.065	20.056	20.044	20.056	20.039	20.057	20.058	20.068	20.058	20.003	20.068	20.065	20.039	20.056	20.054	20.032	20.057	20.01	20.034	20.068	20.054	20.012	20.034	20.054	20.043	20.021	20.075
20.032	20.03	20.028	20.045	20.036	20.047	20.026	20.037	20.002	20.037	20.03	20.015	20.003	20.027	20.016	20.041	20.036	20.039	20.033	20.008	20.034	20.034	20.057	20.031	20.028	20.034	20.033	20.029	20.035	20.013	20.045	20.03	20.034	20	20.036	20.021	20.02	20.021	20.029	20.007	20.029	20.002	20.023	20.046	20.034	20.004	20.025	20.026	20.034	20.003	20.03
20.026	20.011	20.011	20.023	20.024	20.024	20.021	20.029	20	20.023	20.028	20.001	20	20.023	20.002	20.009	20.014	20.023	20.008	20.001	20.018	20.031	20.028	20.016	20.01	20.015	20.023	20.01	20.021	20.006	20.009	20.024	20.025	20	20.028	20.002	20.019	20.007	20.023	20.004	20.015	20	20.005	20.019	20.008	20.003	20.01	20.003	20.022	20	20.017
20.017	20.001	20.007	20.019	20.012	20.003	20.004	20.019	20	20.009	20.018	20	20	20.016	20	20.003	20.003	20.006	20.006	20	20.011	20.026	20.015	20.015	20.001	20.006	20.016	20.005	20.012	20.001	20	20.017	20.016	20	20.019	20	20.012	20.005	20.011	20.003	20.005	20	20.001	20.01	20.001	20.001	20.004	20	20.005	20	20.012
20.002	20	20.001	20.017	20.003	20	20.001	20.003	20	20.002	20.013	20	20	20.006	20	20.002	20.001	20.003	20.005	20	20.002	20.018	20.007	20.008	20	20.001	20.012	20	20.002	20	20	20.014	20.005	20	20.012	20	20.008	20.005	20.008	20.003	20.003	20	20	20.009	20	20	20.002	20	20	20	20.006
20	20	20	20.006	20	20	20	20	20	20	20.007	20	20	20.004	20	20.002	20.001	20.003	20.005	20	20.001	20.015	20.005	20.003	20	20	20.009	20	20	20	20	20.008	20.003	20	20.01	20	20.006	20.005	20.006	20.003	20.002	20	20	20.006	20	20	20.002	20	20	20	20.005
