2337.1	3157.2	1849.3	3865.1	2859.1	2438	2910.7	2251	2973.8	3230.7	3044.9	2419.3	2982.5	2340.8	2476.6	3445.9	2010.7	3845.2	2329.2	2844.5	2930.3	1782.6	3022.3	2292.8	2928.6	2174.8	2741.2	3183.3	3000.4	2377.6	2659.3	2461.8	3420.1	2590.7	3318.3	3730.9	3386.7	2835.9	2481.4	3246.9	2149.9	3506.7	2935	3083	2635.6	2456.6	2511.9	2831.5	2769.1	2208.4	3941.2
1353	1656.3	1528.3	1448.4	1552.6	1578.7	1616.7	1386.3	1558.4	1840.7	1615.3	1698.2	1580.5	1530.6	1675.5	1694.4	1424.8	1690.9	1612.8	1763.7	1980.2	1558.5	1356.7	1522.7	1669.9	1384.6	1832.5	1610.6	1727.2	1534.6	1509.7	1648.6	1525.6	1588.2	1529.7	1880.6	1426.6	1475.7	1659.8	1680.6	1550.6	1419.6	1548.3	1668.1	1616.7	1669	1489.8	1512.9	1649.7	1544.7	1525.5
1327.7	1560.2	1313.1	1448.4	1332.2	1375.5	1385.2	1336.5	1402.6	1577.3	1428.9	1434.8	1447	1350	1470.9	1405.4	1256.5	1534	1430.4	1513.1	1587.7	1353	1356.7	1522.7	1371.5	1384.6	1582.1	1397.1	1386	1345.6	1313.8	1478.2	1384.6	1397.2	1351.6	1486.4	1360.3	1323.4	1367.4	1474.2	1474.6	1390.8	1322.2	1416	1322.1	1370.5	1394.8	1384.8	1353.5	1395.2	1446.2
1243.3	1353.1	1241.5	1263.3	1207.7	1240.3	1260	1220.2	1225.7	1323	1210.7	1306.5	1248.3	1231	1242.4	1221.8	1231.2	1207.9	1210.6	1334.1	1314.8	1250.8	1212.4	1313.9	1198.3	1261.3	1348.4	1218.6	1187.3	1230.8	1232.6	1216.8	1115.6	1253.1	1217	1244.3	1169.9	1233.1	1264.5	1274.6	1230.9	1200.6	1180.9	1247.7	1157.3	1232.7	1246.7	1245.5	1217	1247.9	1255.2
1051	1061.2	1009.5	1075.7	1054.4	974.31	995.29	1017.1	1080.8	1034.5	1046.9	966.72	1045.9	1015.8	1049.1	1125.8	993.51	1064.6	980.8	1006.1	1074.9	1040.3	1019.6	1076.3	1045	1062.5	1057.5	1066.6	1011.8	1019	1037.5	1005.7	995.71	1040	957.31	1047.2	964.88	1079.9	1046	1037.5	1053.4	993.95	1041.1	1001.3	1008	1027.9	939.48	957.98	1037.1	1053.2	1057.7
853.86	841.99	857.95	884.36	940.33	859.6	844.42	864.1	915.81	842.47	870.79	802.34	832.51	823.73	855.7	843.34	809.6	880.38	841.92	906.13	837.4	940.11	905.18	977.59	872.72	848.62	878.29	796.95	930.34	925.2	840.87	834.7	842.92	929.53	830.43	911.86	821.86	865.39	843.09	893.36	887.01	819.76	951.85	859.37	883.2	862.05	867.1	793.98	967.13	887.7	841.25
849.96	804.9	856.45	835.14	874.99	838.05	841.97	823.69	878.59	831.17	851.57	794.23	819.47	821.78	842.75	818.59	804.41	859.12	818.93	905.12	802.05	822.41	856.32	879.73	845.14	838.47	842.59	781.07	847.64	902.4	792.4	825.47	827.9	875.09	829.89	891.16	814.7	835.66	832.94	824.58	873.13	812.57	895.13	846.15	809.47	804.87	864.32	792.61	914.93	879.49	829.6
849.95	804.85	856.45	831.33	844.74	837.8	841.96	823.51	853.99	831.16	851.56	794.23	819.46	821.78	842.75	818.55	804.4	858.99	818.9	905.12	802.01	813.03	856.21	833.56	844.96	838.46	842.39	781.05	847.13	856.36	792.15	825.46	827.89	875.02	829.89	891.14	814.67	835.58	832.91	824.02	873.06	812.54	862.39	846.12	800.95	801.74	864.31	792.6	873.81	879.48	829.54
849.95	804.85	856.45	831.32	844.41	837.8	841.96	823.51	839.19	831.16	851.56	794.23	819.46	821.78	842.75	818.55	804.4	858.99	818.9	905.12	802.01	813.01	856.21	791.9	844.96	838.46	842.39	781.05	847.13	856.22	792.14	825.46	827.89	875.02	829.89	891.14	814.67	835.58	832.91	824.02	873.06	812.54	858.5	846.12	800.92	801.71	864.31	792.6	866.75	879.48	829.54
849.95	804.85	856.45	831.32	844.41	837.8	841.96	823.51	835.06	831.16	851.56	794.23	819.46	821.78	842.75	818.55	804.4	858.99	818.9	905.12	802.01	813.01	856.21	783.52	844.96	838.46	842.39	781.05	847.13	856.22	792.14	825.46	827.89	875.02	829.89	891.14	814.67	835.58	832.91	824.02	873.06	812.54	858.49	846.12	800.92	801.71	864.31	792.6	866.74	879.48	829.54
