# Timestamp: 2022-01-06 16:04:51.381737
Problem,Measurement,b3e3pbest,CMLSP,DE_b6e6rlwithrestart,FCDE,FERDE,FWA-DM,GaAPADE,L-SHADE,MVMO,NRGA,OptBees,POBL_ADE,rmalschcma,RSDE,SOO,SOO+BOBYQA,UMOEAS
1,Mean,14113436.782352941,6.010469098039215e-09,446592.70588235295,114534247.99105456,213080630.96851608,9848216.223686276,1993.9370212887252,2410.4495849668474,0.00850376588627451,2713610.1135326447,235767.76294117648,10662.010398039218,0.000706396274509804,50190.48603137256,53518000.0,361774.6525100204,0.0
1,Std,42998225.979819864,5.690705479325148e-09,213158.11634147746,231941876.88556638,422042101.7822069,4330591.6025498,6777.6542644793735,2500.1208652200735,0.0015552651576457176,709131.4725554571,133254.08117943667,4217.910539350709,0.004994975959107964,27132.79861424639,0.0,7.60246948584699e-11,0.0
2,Mean,531502203.02089286,1.2628160901960783e-12,5017.702039607843,6722751624.193459,9542609579.401663,5285.0023571507445,4.5140254901960766e-14,0.0,2.1026193294117652e-05,4617.801180766448,0.0010470990687279024,601.6921034117647,0.0,3706.8172654397354,55868000.0,1091.3545024893992,0.0
2,Std,1968713025.2351575,1.853866314146806e-12,5481.550263267683,15670483247.821112,22297793283.105305,6667.875279966396,1.50773918543992e-14,0.0,1.5042873657918287e-05,2422.1178945219253,0.0030605071439600085,1858.0446442245388,0.0,6442.555713099968,0.0,2.36121992217675e-13,0.0
3,Mean,7354.016686598274,1.0987609627450982e-10,459.0633568627451,27047.522360538576,33612.65526110741,277.5716195235294,8.91677647058824e-14,0.0,0.004669720650980393,11484.980463730019,379.85108174509816,1.448389774509804,3474.320790568627,3.111751279505883,12152.300000000001,7595.859444852296,0.0
3,Std,21649.307390552432,1.4374865272544822e-10,723.9753719370947,46863.19899645584,71696.28162792245,80.64601803671891,2.8154493175062426e-14,0.0,0.0005471238885132414,3311.2783430679387,399.22525702252176,1.3680427353054385,2272.9351280832834,8.057581113976672,5.4806942712637134e-12,1.836736061877314e-12,0.0
4,Mean,145.82801407235294,24.89190784313726,68.38493509803921,810.4563598610666,2259.0644328828253,52.22991887137254,50.638802764705886,71.5156240006552,5.770771352945144,140.98272687791177,42.744303254039615,177.68344666666678,19.552404803921572,78.70395449215684,285.57699999999977,0.0,0.10588986396487475
4,Std,286.18950347471883,0.4048382561764333,29.57146339056283,2000.1840008948702,5869.870330587807,19.535314875163028,47.56130703826044,36.1546146022669,23.08308541176371,21.162227869196133,35.77991534364098,41.52196849898748,38.828771797512736,35.12567505212965,6.165534438726359e-14,0.0,0.43842349996303337
5,Mean,20.67207843137254,19.999699999999983,20.392323529411758,21.158890312711176,20.218714352399804,20.795919929607845,20.008137254901964,20.627054678186,19.999969372549025,20.00040824725098,20.00000623529412,21.00664647058824,19.99994588235295,20.525972294117647,20.00199999999998,19.999998116399986,20.115166647058825
5,Std,0.21686632669098568,2.4873971043391127e-15,0.025920418087248397,0.11347706279792837,0.4188179576815891,0.03430089147136146,0.007343183067476462,0.09260918719815674,2.3138933139602404e-05,0.0001100420723030005,2.5709987557876096e-05,0.04081754653565448,0.00010918910508368477,0.09916986052941325,4.072044556549932e-15,1.98991768347129e-15,0.17806369709343156
6,Mean,43.7443019607843,2.3158229784313725e-10,28.366958823529412,51.89446609751981,56.37756472797348,45.24062742235293,10.381090196078432,0.26408180073542775,10.744044360784311,35.75999939949412,30.38210580392157,19.2753368627451,6.388192666666665,18.328118098039216,24.102999999999994,24.446297807900006,0.08823972426019608
6,Std,12.84572521695852,3.2332890574057986e-10,2.0511550983102436,5.508686897821178,8.409477723145603,2.267589800278096,3.4656150215722206,0.5176244238110724,4.197176010288149,3.254434268832508,4.482444044330727,3.5854562263899954,2.274802793309446,4.227579658682672,7.378812256802345e-15,3.5873751208541285e-15,0.3529400703234041
7,Mean,9.583457046004112,0.0,1.803942156862745e-08,52.46744931919124,93.65888879755254,0.002659534386451774,0.00019328039227278182,0.0,0.006668432245225278,0.013993096858823528,0.02382861454830938,0.2070761629411765,0.0007245713921568627,0.00446499649544602,1.9429999999999825,0.009857284600002401,0.0
7,Std,34.24501904828384,0.0,3.862312720826262e-09,126.33547613759171,217.6374497016657,0.004250151716715886,0.001366698759628735,0.0,0.005394562698245745,0.005378024424843306,0.038914429307935705,0.13840541075839075,0.003057669611690211,0.006701120750856611,3.820705917996096e-16,2.4290987347061645e-19,0.0
8,Mean,111.24553732387783,19.616911156862734,1.2537450980392157e-09,282.58731363519064,131.91215263490614,20.926930569215685,8.693941176470594e-14,52.29864993802651,11.3542386627451,70.76630834004509,1.192597228823529e-12,0.017240280450980396,0.4693486133254904,60.227577392156846,161.18299999999996,161.18301923069995,4.335854653333334
