17159.5	14018.2	11830.1	99223.9	23189	28402.1	13179.9	17117.8	13639.7	9352.6	10377.6	9421.28	21608	32632.2	18211.3	8171.05	12905.1	9892.91	19022.5	8664.3	20955.3	14738.3	15822.9	20275.4	15057.1	55925.2	20264.7	17231.7	11636.1	11332.1	15225.5	19203	11982.2	10564.2	14537	11427.6	21427.2	11641.8	17853.1	106442	9367.38	41372.2	13602	6484.39	26039	30264.8	16193.3	14078.6	23508.5	12082.7	18686.8
12603.2	10601.4	5783.35	11085.3	8013.25	7109.44	12099	7723.46	6209.2	8188.02	7479.09	9421.28	14480.2	12778.2	15288.4	8171.05	9912.52	9892.91	11823.5	8664.3	9771.52	7292.15	9142.36	11397.9	10151.4	12137.3	8674.16	9309.33	7048.6	11332.1	10455.1	10004.2	9640.54	7597.74	6712.52	9671.07	12124.1	6734.79	12031.7	10814.2	8932.56	6896.39	11332.7	6285.52	10123.2	7690.03	7615.33	7533.42	9504.82	12082.7	7371.43
12336.7	5712.68	4162.55	5746.75	7249.81	3437.78	7544.77	7495.64	6209.2	8188.02	7479.09	7511.72	9873.28	9779.46	9267.45	7312.54	7150.07	8865.56	9330.13	7790.55	6969.54	5692.85	9142.36	9186.18	8623.42	9756.62	8674.16	6064.38	6815.55	9558.2	9759.84	6435.62	9030.27	5551.63	3858.66	8527.57	6479.54	4795.24	8691.89	8287.13	6359.01	4014.52	9554.12	6285.52	9720.23	7690.03	6225.31	4541.42	6287.35	8767.03	5514.86
93.2649	135.323	87.8936	62.5635	183.881	58.2944	72.6497	113.58	148.213	146.034	314.541	160.288	157.105	256.442	574.764	167.49	100.355	264.75	148.715	250.405	211.733	57.8951	123.157	78.9533	106.695	327.523	161.215	57.9628	599.903	367.172	387.705	77.6427	110.609	140.436	53.3612	184.979	67.2076	92.1693	170.479	333.569	152.663	366.86	109.199	106.781	131.864	89.5021	79.655	683.843	480.591	133.421	148.762
55.0988	37.0863	47.6062	21.1319	50.7158	26.9813	16.4412	50.4252	51.5869	41.2563	22.2054	24.8713	54.154	52.0313	17.0158	36.4689	24.1559	33.3127	42.088	79.9651	79.4424	24.5694	37.855	34.5985	40.3605	29.7608	62.6504	22.2309	67.9837	30.4216	52.5708	23.3064	45.4727	37.2546	10.3215	61.4734	27.404	45.0026	30.1944	43.9243	40.6065	80.0296	47.6536	38.0814	34.5535	33.6676	18.5258	38.9463	84.9519	39.9698	39.9947
30.6154	16.3662	32.5101	13.6935	42.5806	22.7215	9.97408	31.1176	45.7659	34.8119	4.42699	17.2269	17.1351	36.3852	8.02125	21.1878	12.6289	23.5862	29.5506	44.3369	69.8332	20.0894	33.9481	25.5528	32.6988	17.7822	53.3289	11.1274	45.7044	21.8802	37.2016	9.30848	42.9972	27.2556	6.33655	33.6265	23.3979	24.9178	14.1792	23.326	18.7558	64.734	45.1235	31.0153	27.2425	24.0188	10.0231	33.6731	57.5486	22.3556	27.7174
29.3505	13.9104	31.9155	11.5679	42.116	21.852	9.2989	29.5745	43.609	31.2262	4.00012	15.8431	16.2755	32.7366	7.77066	20.6143	10.8196	23.2745	14.7533	43.8991	68.8434	19.7764	32.6223	25.3733	31.9335	17.5664	45.4804	10.4848	30.6622	21.6851	35.5787	4.44261	41.4254	26.3186	6.30007	32.0338	22.3072	24.1819	13.67	21.5122	18.5339	63.4467	44.509	29.9787	27.0216	20.4213	7.72604	29.3359	55.8978	21.398	25.5885
29.1465	13.3759	31.6585	11.2411	41.7664	21.4604	9.16861	28.3134	42.8069	30.997	3.97235	15.3244	16.1925	32.1259	7.5721	20.577	9.96862	23.1408	13.1116	43.6637	67.2845	19.753	32.3929	25.3216	31.4136	17.4156	43.4625	9.08762	30.1642	21.5911	35.2906	3.8226	37.7756	26.1475	6.27032	31.6165	21.9472	23.3082	13.1059	21.1374	18.2867	56.6708	44.429	29.1795	26.8905	19.7066	6.79728	27.0159	55.4688	21.0025	25.5691
29.0042	13.3266	31.1544	11.2378	41.6903	21.1607	9.1554	28.1184	42.8033	24.6248	3.96275	14.7703	16.1892	31.9138	7.06422	20.5401	9.01776	22.9687	11.9318	43.4938	57.6983	19.6222	31.9659	25.3128	31.0531	17.3943	37.9915	8.91565	30.0177	21.567	35.1532	3.78635	37.4532	26.1205	6.25967	31.2911	21.5802	22.9947	12.7686	20.9816	18.0462	54.9967	44.2615	29.1662	26.815	19.44	6.65041	26.0326	55.3747	19.7033	0.962728
28.7442	13.2795	30.9487	0.866414	41.5581	20.5667	9.14015	27.931	16.744	8.44715	3.96097	14.2824	16.1625	31.459	6.79968	20.5181	8.65715	22.8406	11.5454	43.0946	56.5287	19.5039	31.2381	25.278	31.0053	17.3703	35.0389	8.54007	29.7653	21.5302	35.1458	3.76108	36.7444	26.1011	6.24737	31.1917	21.4543	22.1237	12.6479	20.8325	17.8656	53.1654	43.3883	2.54427	26.5563	18.0473	6.61456	25.4422	55.3138	19.0738	0.864409
