12.0949	6.33646	12.6325	5.59874	8.80072	10.286	7.72149	11.3756	12.7186	11.0347	6.97789	4.4967	20.0995	14.6486	5.72479	3.76227	17.7922	6.3565	7.68146	6.47608	8.72021	1.40954	5.97079	3.92805	6.05284	8.20684	9.48004	7.58844	12.144	10.2734	10.7305	11.1039	11.2564	6.23612	12.1355	10.3178	7.01275	7.57485	3.44613	10.7688	5.69644	3.37794	8.29293	12.104	9.60533	8.12366	8.863	6.26613	12.7279	9.16287	6.35805
3.32478	2.28021	3.29485	0.347051	0.512852	1.88963	0.451846	1.06173	1.36488	0.907198	0.49966	0.703503	2.26781	1.48723	1.1905	1.21292	3.77029	0.655706	0.760765	1.89557	0.724367	1.06229	2.09485	0.36512	1.10385	0.847839	1.196	1.09203	1.05219	1.4124	1.87197	0.901987	0.888567	0.791158	2.19986	1.17017	1.06053	1.65774	1.05254	1.20587	0.552473	1.08634	1.47514	1.0954	1.01107	0.92583	0.730248	0.720842	1.39382	0.423422	0.865912
0.480552	0.511628	0.551787	0.347051	0.479998	0.379827	0.451846	0.29104	0.420322	0.41286	0.387681	0.410768	0.47495	0.296733	0.294268	0.418765	0.489643	0.37147	0.458624	0.461837	0.400127	0.454271	0.516162	0.36512	0.444191	0.48695	0.456742	0.456893	0.556671	0.557379	0.337865	0.387569	0.380077	0.462118	0.454837	0.43631	0.479135	0.466205	0.488011	0.260058	0.430521	0.502892	0.463068	0.44409	0.49897	0.46422	0.424165	0.306537	0.430663	0.423422	0.42822
0.476567	0.496804	0.432833	0.347051	0.477192	0.379827	0.451846	0.29104	0.420322	0.41286	0.387681	0.410768	0.47495	0.296733	0.294268	0.418765	0.489643	0.37147	0.458624	0.431136	0.400127	0.454271	0.503139	0.36512	0.444191	0.466944	0.456742	0.456893	0.488701	0.493995	0.337865	0.387569	0.380077	0.462118	0.386217	0.43631	0.479135	0.466205	0.488011	0.260058	0.430521	0.486697	0.463068	0.44409	0.498766	0.443099	0.424165	0.306537	0.430663	0.423422	0.42822
0.476567	0.496804	0.432833	0.347051	0.477192	0.379827	0.451846	0.29104	0.420322	0.41286	0.387681	0.410768	0.47495	0.296733	0.294268	0.418765	0.489643	0.37147	0.458624	0.431136	0.400127	0.454271	0.499543	0.36512	0.444191	0.466944	0.456742	0.456893	0.488701	0.493995	0.337865	0.387569	0.380077	0.462118	0.386217	0.43631	0.479135	0.466205	0.488011	0.260058	0.430521	0.486697	0.463068	0.44409	0.496434	0.443099	0.424165	0.306537	0.430663	0.423422	0.42822
0.344718	0.262306	0.349206	0.303447	0.37959	0.330428	0.275898	0.258108	0.398478	0.328678	0.31699	0.358297	0.191462	0.285479	0.27586	0.340656	0.396995	0.360934	0.23062	0.425474	0.346659	0.360088	0.405068	0.284866	0.396772	0.154873	0.346896	0.390999	0.376286	0.347304	0.303356	0.370309	0.172062	0.372535	0.356225	0.38391	0.364718	0.312839	0.323385	0.244135	0.306366	0.412512	0.368848	0.206415	0.494629	0.381659	0.38301	0.239166	0.306617	0.324912	0.305881
0.344718	0.258042	0.341996	0.303447	0.370619	0.298521	0.275898	0.258108	0.398478	0.328678	0.31699	0.303972	0.191462	0.285479	0.27586	0.245548	0.26119	0.344434	0.23062	0.368869	0.346659	0.258936	0.405068	0.284866	0.396772	0.154873	0.250777	0.302918	0.353953	0.347304	0.303356	0.370309	0.172062	0.270313	0.307096	0.270802	0.225773	0.190841	0.262603	0.244135	0.286267	0.282786	0.321149	0.206415	0.331491	0.370811	0.332258	0.215033	0.306617	0.211999	0.305881
0.344718	0.258042	0.335343	0.295026	0.370619	0.144752	0.241162	0.258108	0.398478	0.328678	0.270446	0.303972	0.187719	0.285479	0.270862	0.232236	0.26119	0.208012	0.23062	0.328553	0.25382	0.258936	0.369353	0.229104	0.271359	0.154873	0.250777	0.240561	0.349857	0.347304	0.303356	0.311337	0.172062	0.207214	0.307096	0.245139	0.225773	0.190841	0.262603	0.244135	0.249882	0.25427	0.304357	0.206415	0.330498	0.370811	0.272896	0.215033	0.205736	0.211999	0.305881
0.277695	0.258042	0.299901	0.295026	0.370619	0.133425	0.241162	0.258108	0.321735	0.328678	0.270446	0.303972	0.187719	0.224667	0.14005	0.232236	0.239963	0.208012	0.23062	0.328553	0.25382	0.258936	0.272554	0.118327	0.260612	0.154873	0.159823	0.240561	0.173781	0.213774	0.303356	0.22703	0.161137	0.207214	0.307096	0.245139	0.225773	0.190841	0.119397	0.244135	0.249882	0.223088	0.304357	0.20061	0.240174	0.324498	0.272896	0.201052	0.205736	0.0832827	0.305881
0.277695	0.222051	0.299901	0.235521	0.370619	0.133425	0.211396	0.258108	0.29489	0.261108	0.134463	0.290658	0.187719	0.224667	0.14005	0.232236	0.239963	0.208012	0.23062	0.323661	0.161828	0.197766	0.265419	0.118327	0.260612	0.154873	0.122667	0.240561	0.173781	0.200772	0.249895	0.22703	0.161137	0.207214	0.260224	0.245139	0.175761	0.190841	0.119397	0.244135	0.249882	0.201241	0.280369	0.20061	0.199782	0.320984	0.225218	0.201052	0.205736	0.0832827	0.305022
0.153463	0.222051	0.299901	0.235521	0.370619	0.133425	0.211396	0.246771	0.29489	0.261108	0.134463	0.275664	0.187719	0.219525	0.14005	0.222544	0.239963	0.208012	0.23062	0.306084	0.161828	0.197766	0.265419	0.118327	0.260612	0.154873	0.122667	0.240561	0.173781	0.200772	0.22126	0.190317	0.127909	0.207214	0.229327	0.245139	0.175761	0.190841	0.119397	0.244135	0.210332	0.201241	0.280369	0.20061	0.199782	0.320984	0.225218	0.201052	0.205736	0.0832827	0.295016
0.153463	0.222051	0.299901	0.235521	0.370619	0.133425	0.205698	0.246771	0.29489	0.216012	0.134463	0.275664	0.187719	0.219525	0.14005	0.21597	0.23434	0.186761	0.23062	0.22208	0.161828	0.197766	0.265419	0.118327	0.260612	0.154873	0.122667	0.240561	0.173781	0.184294	0.215944	0.190317	0.127909	0.207214	0.229327	0.244667	0.175761	0.18979	0.119397	0.244135	0.137261	0.201241	0.181151	0.20061	0.176836	0.320984	0.225218	0.201052	0.162369	0.0832827	0.242967
0.133702	0.222051	0.299901	0.235521	0.257029	0.133425	0.177158	0.246771	0.29489	0.216012	0.118578	0.275664	0.187719	0.219525	0.14005	0.21597	0.165409	0.163575	0.23062	0.138196	0.125744	0.197766	0.265419	0.118327	0.231578	0.154873	0.122667	0.240561	0.173781	0.184294	0.187138	0.190317	0.127909	0.207214	0.229327	0.244667	0.175761	0.18979	0.119397	0.158649	0.137261	0.201241	0.177611	0.20061	0.176836	0.320984	0.225218	0.201052	0.162369	0.0832827	0.174369
0.133702	0.222051	0.299901	0.19984	0.257029	0.133425	0.177158	0.223842	0.29489	0.216012	0.118578	0.275664	0.187719	0.219525	0.14005	0.179895	0.165409	0.163575	0.23062	0.138196	0.114033	0.197766	0.265419	0.118327	0.231578	0.154873	0.122667	0.240561	0.173781	0.184294	0.187138	0.190317	0.127909	0.207214	0.229327	0.244667	0.175761	0.18979	0.119397	0.158649	0.137261	0.201241	0.177611	0.20061	0.176836	0.318927	0.225218	0.179162	0.162369	0.0832827	0.174369
