# Timestamp: 2022-01-19 18:58:56.535283
Problem,Measurement,b3e3pbest,CMLSP,DE_b6e6rlwithrestart,FCDE,FERDE,FWA-DM,GaAPADE,L-SHADE,MVMO,NRGA,OptBees,POBL_ADE,rmalschcma,RSDE,SOO,SOO+BOBYQA,UMOEAS
1,Mean,45498338.921568625,,2652149.8039215687,,562759270.7327931,327374134.0450981,,570069.2160789338,0.00537624951372549,55738802.47456569,859748.8176470587,17346.020764705885,29559.500274215683,1585666.7333333336,216004900.0,504288.62190306827,
1,Std,85178598.13213487,,783801.5905264075,,1399324434.8399334,56027411.58645299,,121341.71314991792,0.000580556677688291,7367409.616978525,350271.7419584717,6464.33042839451,36360.11261861422,503898.06666808506,0.0,1.1895559157053262e-10,
2,Mean,2117383804.4482348,,22193.41292352941,,20345498263.90232,2996605.3163529425,,4.782195455561461,0.005831214754274512,16669130.544088954,34.01631009613725,849.6162081764706,0.0,10541.531224256858,547366800.0,4903.022572699995,
2,Std,6551503607.395793,,26696.359362142673,,52956668355.722015,1555914.6447724625,,3.08743372906203,0.018811060722242784,18071659.839411195,89.59619074892026,707.3928229189763,0.0,12897.880530273178,0.0,1.0424434064767827e-12,
3,Mean,22131.06321372549,,2251.58352745098,,60143.58069996834,60012.974650196076,,4.321223943237533e-06,0.02207936843137255,42742.54761980962,2269.226484901961,544.3543647058824,8364.679627450978,74.16979357254901,55663.10000000005,34409.94860048312,
3,Std,37370.01295845488,,1820.457052268297,,147449.29686430888,5637.992314189008,,2.958038677163922e-06,0.0029499093931181605,5392.124348343109,1669.4726928816365,168.9975705337997,2138.0301074922613,114.01027605639507,9.503086857308738e-12,3.0565135618119016e-12,
4,Mean,463.8648607843137,,187.58058823529402,,5125.323373568381,328.4529109352941,,182.3765366426483,45.710513719646116,449.86156551330976,170.84000082352944,474.8821960784313,117.85599520380387,212.17263078431375,995.5100000000003,112.12705532240004,
4,Std,662.5366983009159,,38.29537171859994,,14144.383880429383,110.09840838511681,,27.12488662031681,65.75045359969334,37.06556450667781,42.879980155385645,53.92461641400914,70.22757276796636,45.46408253529514,2.279302825807306e-13,2.849128532259132e-14,
5,Mean,20.86836274509804,,20.652523529411763,,20.193392421555625,21.065075238431373,,21.22270596810651,19.99999286274511,20.001843864900003,20.00001278431372,21.31966313725491,21.296374509803922,20.845119372549018,20.76099999999999,19.999944368800012,
5,Std,0.1807151772229961,,0.026767807620314235,,0.4737356677700816,0.02420633104778039,,0.1078601033656127,6.642169524871699e-06,0.007395968730982988,2.7128101142260882e-05,0.02568066965791976,0.184812222044205,0.08094127279990765,1.4924382626034676e-15,1.4924382626034676e-15,
6,Mean,99.7327274509804,,77.56501764705882,,143.79801092757072,120.51340966078429,,8.691727894484929,47.273627549019615,97.9962270695098,71.49524966666665,86.76498745098037,27.653560392156873,64.01834443137258,60.788000000000004,59.407130336900046,
6,Std,25.1432077874478,,2.787259168578666,,7.021986862471637,2.3014018110733687,,2.310573296616682,11.767415560360806,4.860465098289617,7.669061987258642,6.50734366003302,5.093482754761691,8.644367965818372,7.105427357601002e-15,8.673850088215911e-15,
7,Mean,18.876667766742127,,6.007110980392156e-08,,195.21959684735114,0.8276665190156861,,0.0,0.00526061110119549,1.4288061502686284,0.005890736103742749,1.1899133705882352,0.0009181415686274508,0.013000808766647057,11.144000000000004,0.0,
7,Std,59.58366800524969,,1.3907762674460603e-08,,502.23929176380875,0.05626088223876216,,0.0,0.00825435073607844,0.5156201640724557,0.007966848344107588,0.19400520338108912,0.002926043232712845,0.05148452087521859,1.7936875604270643e-15,0.0,
