# Timestamp: 2022-01-06 09:14:20.988814
Problem,Measurement,b3e3pbest,CMLSP,DE_b6e6rlwithrestart,FCDE,FERDE,FWA-DM,GaAPADE,L-SHADE,MVMO,NRGA,OptBees,POBL_ADE,rmalschcma,RSDE,SOO,SOO+BOBYQA,UMOEAS
1,Mean,41485389.941176474,,2114310.1960784313,,611330160.3216574,286463099.6470588,,423192.7079510446,0.005121874070588235,47717376.7312044,647662.7472549023,16815.801725490197,4678.019662594824,1347510.1317647058,212214900.0,472143.48260760686,
1,Std,87320560.79023814,,595237.4903182373,,1506844278.9670343,47182456.1919298,,94346.84433992441,0.0005111084267878125,6412457.377456508,243370.01096564936,6192.64673691488,6066.042331207142,451926.0271191413,0.0,5.877555398007404e-11,
2,Mean,1884659525.2507174,,22187.071596078433,,24279936738.54904,509659.0269607842,,0.003853983520076777,0.0006904291104117645,287625.6283113307,22.559554289127448,737.8032298039218,0.0,9842.868553282999,547366800.0,3033.3079738502984,
2,Std,6109775152.00883,,26688.973036793843,,63550435217.65178,370528.14978266205,,0.0025796732866413567,0.0013471286779777913,339904.10489881167,85.58347407240954,650.3265845676544,0.0,12805.376726357925,0.0,9.18368030938657e-13,
3,Mean,21076.6303490196,,1627.2235980392156,,59716.26871873282,49265.93991019609,,2.4230758959211194e-08,0.021336047117647056,36889.752932000854,1519.783790647059,238.57088647058828,5961.529392156864,26.091411968627447,55663.0,30868.614782635887,
3,Std,38687.57056749986,,1384.0126144324606,,147654.0284604429,4912.544338197806,,3.0679376155472e-08,0.0032245661741906882,4890.85721941355,1103.3741343296183,78.52159477702274,1674.8760537112985,40.3457197870578,0.0,3.9459420407848695e-12,
4,Mean,433.1001568627451,,182.9239803921569,,5576.717709615225,261.2491422105882,,176.8250702020259,45.70820803335958,430.2891231009568,164.46071062745096,470.2586411764706,115.69544678431369,205.6679607843137,989.5199999999991,111.96579726320006,
4,Std,663.0211062599232,,35.30107211696918,,14765.27047929975,113.00105443759406,,26.57781917914637,65.74702324977153,36.61777654690217,44.71318003282485,53.69046425110228,69.43958533638974,41.241027439310294,1.5919341467770321e-13,2.869900096683303e-14,
5,Mean,20.843425490196072,,20.634223529411763,,20.195969042047686,21.05139042,,21.097115995652256,19.999990588235306,20.000638779699997,20.000011725490197,21.313199019607847,20.0000443137255,20.836353529411767,20.76099999999999,19.999944368800012,
5,Std,0.1882825982432532,,0.02289429750246739,,0.48002826823631817,0.02242825782599828,,0.10876298715010992,6.9145384507908865e-06,0.0001609870600227803,2.4671233094538874e-05,0.024352013425225357,0.0003884875393665134,0.07910751693177995,1.4924382626034676e-15,1.4924382626034676e-15,
6,Mean,98.10707450980394,,76.57428823529413,,141.78277628876168,118.6146423254902,,8.69152808261969,47.2522283137255,97.85313664453923,71.49524966666665,86.7649868627451,27.42440490196079,62.997884568627455,60.77100000000004,59.56763378369999,
6,Std,22.950325400545392,,2.804365434681104,,9.043284264910813,2.348451748242291,,2.310570494695455,11.759402787675006,4.833125687662914,7.669061987258642,6.507343484639818,4.996414595927909,8.788576563403328,2.152425072512477e-14,1.4210854715202004e-14,
7,Mean,17.106669424373994,,6.007110980392156e-08,,227.4696260759353,0.5001733666588234,,0.0,0.005260611100442036,0.4663462884745097,0.005890736103464105,1.1444401235294117,0.0008992393725490197,0.0028879182809215683,11.091000000000003,0.0,
7,Std,55.55209663369367,,1.3907762674460603e-08,,617.1452497395562,0.0610256394327179,,0.0,0.008254350736558627,0.26404840074563346,0.007966848344313621,0.1838527884907268,0.0028707795725979256,0.0053867413595466524,4.974794208678225e-16,0.0,
8,Mean,226.87212098572545,,1.2313009803921566e-08,,312.9759520292206,180.66614834901964,,339.42231057815826,68.63263260784315,211.00855046573335,1.6250530372549019e-12,0.50471058627451,0.6461433688980392,224.78021823529411,296.9500000000003,295.5021993813002,
8,Std,357.25827064645637,,5.042517866213302e-09,,331.3318592075224,8.766571540007295,,12.948829549031322,9.297046357199585,23.321795110273243,5.203916180878604e-13,0.04156811114837826,2.8474121551322966,36.275074507548496,6.515271290479892e-14,6.165534438726359e-14,
9,Mean,559.3107647058823,,347.1729019607843,,671.4614828916596,653.7769717627452,,444.4402049352875,202.27388254901962,245.48244718059811,665.6778413725491,196.08250764705872,95.40731529411768,352.49494254901964,383.90000000000003,375.09840267679976,
9,Std,259.60877635483445,,35.59584911979226,,343.80241961005754,37.200038305562565,,21.48240355916796,34.797080885682135,22.01458302657403,96.95136944662043,25.674730834315962,14.260073740887954,69.54762079394162,1.7127169597699104e-13,1.147960038673321e-13,
10,Mean,6506.955659250586,,0.09047595294117647,,11373.006647183125,8009.6289067843145,,14506.955346432047,1906.5668509803922,6850.897069067488,4257.246650980391,1363.544705882353,985.7883647058826,11843.790315686276,8612.75,8168.720118871304,
10,Std,9849.436615765788,,0.17672233262282472,,6327.75548945924,376.11862413443515,,511.0392310722871,252.47848078445114,1299.4071311158907,425.7232466867226,73.91471315082266,279.2634100249123,2753.2326365816466,0.0,6.367736587108129e-13,
11,Mean,18421.59411764706,,12736.488235294119,,15649.13747258361,16375.34736803922,,26703.896213894644,10278.389215686275,13713.157429542867,12373.397462745097,10361.7408627451,8556.071764705883,16201.70649019608,9752.700000000008,9477.48697136341,
11,Std,5449.194234279649,,499.1499486468377,,6306.940946189974,589.1468720484648,,930.2427665389242,707.2968158761545,1530.14708223589,1103.7197765020528,1021.0923917913391,709.5335206678521,2222.540606544561,1.0188378539373005e-12,1.5282567809059508e-12,
12,Mean,1.3140155882352942,,0.5867746470588235,,2.4426305693485313,1.6253715495098033,,2.507117576007164,0.15050033817647057,0.39503381125490195,0.23353478686274512,0.9906372315686275,0.013554338980392155,0.7912159225490196,0.28999999999996373,0.13747159400008993,
12,Std,0.8247864738976249,,0.035533926544632735,,0.6734715453764752,0.11309293714760967,,0.6491633908215523,0.13130055470514426,0.09569216809337862,0.05079145469384379,0.07285720559046922,0.0038051940059847843,0.23199555217387927,3.8865579755298636e-17,2.882348537813416e-17,
13,Mean,0.49087223529411783,,0.5333859411764705,,1.3069641363350846,0.5722169840294119,,0.31285164075924354,0.33765881529411773,0.501309603419608,0.5898440190196079,0.5220198843137256,0.36344724313725485,0.5578907823529411,0.5299999999999728,0.484715474100085,
13,Std,0.08145157665239099,,0.05080059703270123,,2.0763261167878966,0.037200508852565976,,0.02882466089426246,0.03353235284762915,0.029586984328663763,0.08086073083966368,0.05148129661544663,0.02481529078531436,0.03769290564280507,3.1092463804238905e-17,0.0,
14,Mean,2.9370452941176475,,0.2194764901960785,,60.52099486798924,0.2223480986392157,,0.14973494169640064,0.18861714568627452,0.16285873946666668,0.2269721350980392,0.12893044352941177,0.14085140980392158,0.21187514117647058,0.15000000000009098,0.3731978907999291,
14,Std,9.441135418167338,,0.01597108969157015,,153.76986587418907,0.03915910838732196,,0.010730235330741742,0.014772696136316292,0.007135933219254231,0.02248395364392731,0.009097696481679093,0.01306459986203182,0.013836889893555951,2.7755575615628914e-17,5.605273626334576e-17,
15,Mean,1905.2361392156859,,43.56419411764704,,3202280.519224166,113.62830754098039,,50.337152171502744,17.09009737254902,454.6074066874392,66.0655189607843,30.570124078431373,12.247668058823528,85.45414882352942,1142.7900000000006,303.21571620420025,
15,Std,7254.823150441391,,4.566062707754008,,9239511.713379864,12.89065538229003,,2.4336896770300602,3.25980416585071,51.823449833460025,18.14216125713848,3.1501054234302477,2.0099898486650636,30.692668634788074,9.551604880662192e-14,3.183868293554064e-14,
16,Mean,42.52281960784313,,40.20794901960784,,45.190419195050744,44.295778285490194,,45.40236022696746,41.720325058823526,43.66517251139214,40.96576401960784,45.38686098039216,42.68420215686277,42.79164298039215,39.3499999999999,38.67609050240002,
16,Std,2.0203967450623823,,0.5622770126633552,,0.8249290524096442,0.3041502269282891,,0.7817481299237884,0.5788222123442692,1.0025215699064558,1.1796900773207677,0.5643833751433988,1.1600345160150745,1.2782235115312477,0.0,2.984876525206935e-15,
