# Timestamp: 2022-01-06 09:14:20.967799
Problem,Measurement,b3e3pbest,CMLSP,DE_b6e6rlwithrestart,FCDE,FERDE,FWA-DM,GaAPADE,L-SHADE,MVMO,NRGA,OptBees,POBL_ADE,rmalschcma,RSDE,SOO,SOO+BOBYQA,UMOEAS
1,Mean,44328267.941176474,,68730292.15686275,,621031934.6920375,3518626321.4117646,,2493905806.3129616,889667900.3921568,403604474.54609644,67356971.80392157,81931.32274509802,58101220.803921565,47695437.60784314,391465900.0,25729633.19386933,
1,Std,89408437.40430297,,24656786.112977393,,1526711068.873421,482803398.81449145,,299827579.48228467,114484140.1258616,50912183.28164421,39488890.39102635,18801.393305500158,58039713.52329741,13739710.959424559,0.0,4.173159849727183e-09,
2,Mean,1787528770.447059,,37067868.62745098,,24758507947.48136,150176973754.90195,,52094315018.82756,49366880901.960785,45672536757.996155,144704.2172782353,44266.59529411765,19723.76700156862,176243071.57647058,6776089800.0,55122.24322101106,
2,Std,5588333601.207025,,17714124.820611157,,66097100267.3519,12623282531.763777,,4276069356.3614364,6325453250.166893,3113832395.6774263,849251.5129251475,13135.327892462701,24367.402390284322,218054120.02528706,0.0,6.113027123623803e-12,
3,Mean,20489.412425098042,,24817.196078431374,,66480.35216156112,400946.7772078429,,496056.99148589524,145416.05254901957,199825.97770602454,42271.143576470575,154918.89215686274,307724.96666666673,25881.13683137255,239581.0,63627.91070475945,
3,Std,34572.14949448229,,6644.4124071034985,,163549.65815482673,25050.80691402491,,29876.63308142576,15346.141852090439,14328.88131598996,17123.545459397334,13525.919919479555,31222.005541062597,10158.764023860273,0.0,7.131864977561104e-12,
4,Mean,500.94741176470575,,358.60545098039216,,4302.980289310994,29297.680707058822,,8103.4777650222095,5814.412682352941,4786.049529009444,248.550158254902,1684.5540352941177,205.67224313725495,485.3722021568627,2687.330000000001,300.9871432093001,
4,Std,723.6028410306678,,46.18521913387091,,11207.464062095692,3625.264439367592,,911.3358801353212,832.7263003642148,498.28843511820605,52.70421704241705,392.09840376033594,37.03268189261625,73.41924628977377,9.444879688707e-13,5.739800193366606e-14,
5,Mean,20.880601960784315,,20.939409803921574,,20.190724357928307,21.279462587058816,,21.37333256032186,21.218418215686278,20.83028738635294,20.006675549019604,21.377316078431374,21.36943333333334,21.20271384313726,21.035999999999916,19.99994017510008,
5,Std,0.17298245347965635,,0.028083427915604753,,0.46722176209912647,0.029968707807015434,,0.02173064266662161,0.023759107702854068,0.07732539591404392,0.010893894305966075,0.027431647250863354,0.025141138123477753,0.06081106071359578,4.640179129545282e-15,2.984876525206935e-15,
6,Mean,98.85593725490199,,109.6678431372549,,142.66021178012804,148.2442469647059,,155.0683688469503,127.48265549019608,106.80135561846271,72.829748627451,90.84142000000001,28.723327647058824,84.80353305882355,93.48999999999987,77.7106759100999,
6,Std,27.93829081336476,,2.8949561097458574,,7.367664448467948,2.8143305187104977,,2.7444107275766756,2.226748869211471,4.5015961003717,7.399695055366601,6.288340253991088,5.325245191841382,7.847079867184567,2.1339489790153155e-14,1.856071651818113e-14,
7,Mean,21.798878255372774,,1.29579,,207.50666909837085,1346.18856072549,,494.0531617570008,456.1410325490197,464.09928554334505,0.08291332462745098,130.86733764705886,0.0009181604136815685,3.498162294117647,66.40200000000003,0.0076593264999472895,
7,Std,65.73596198551914,,0.12504691449024008,,552.1868003095627,126.3821322170591,,34.92913225854424,48.77003945146917,36.455583139055825,0.05067381720281709,39.98937123980407,0.002926041002628444,4.729943050846343,3.97983536694258e-15,2.1176391816933376e-18,
8,Mean,266.2795372592757,,262.2877450980392,,291.42741593328526,1109.6292723921572,,997.9596690218749,845.8228943137253,497.8920505404529,5.521380182941177,0.5238875843137255,109.86511313725495,408.54519490196066,424.27000000000027,294.53458940080014,
8,Std,355.33342012372157,,16.68070516429573,,339.7398831328546,30.628654889285652,,21.079148237348143,23.611719554203788,45.905040420622974,2.5862574097443134,0.040994396271673145,13.899434990920087,54.25381669952506,6.515271290479892e-14,5.903049805441876e-14,
9,Mean,604.9665490196081,,751.3950196078431,,655.6352455305254,1455.9753174313723,,1072.2008850497007,1076.015881372549,519.3702602156745,665.839576862745,259.79441294117646,824.0678137254902,593.7538933333334,875.74,388.0343655653998,
9,Std,240.8410020707514,,47.388378644231196,,348.52345374953467,59.99408351318455,,37.35443279282261,34.9223802349778,39.04550337947263,96.76360308917425,68.92309463780286,131.8742178803266,177.05490763313608,2.295920077346642e-13,2.387901220165548e-14,
