# Timestamp: 2022-01-06 16:04:51.342630
Problem,Measurement,b3e3pbest,CMLSP,DE_b6e6rlwithrestart,FCDE,FERDE,FWA-DM,GaAPADE,L-SHADE,MVMO,NRGA,OptBees,POBL_ADE,rmalschcma,RSDE,SOO,SOO+BOBYQA,UMOEAS
1,Mean,12171356.312156864,1.4599844137254897e-09,49133.93156862746,30015577.80859332,125151751.47167942,322812.08639039216,1.1424529411764704e-14,0.0,0.0011019754843137252,737964.6754037108,100116.2507333333,21375.05758823529,0.0,2578.150749568628,215570900.0,2391880.0,0.0
1,Std,39020907.79719372,2.4405792870132702e-09,40722.07423476977,64586161.905836724,256109815.88946736,205941.423458133,5.642172913896863e-15,0.0,0.00015441295396269715,381642.14881934575,317263.76796876243,16736.063862963398,0.0,2899.8391069799713,0.0,0.0,0.0
2,Mean,938612220.6453747,0.0,0.0,2270253644.2357016,3481438869.298246,4.959266966729412e-14,2.2291764705882353e-15,0.0,3.9095535792156855e-05,9285.103225931703,4.347964278235293e-12,5390.27235184021,0.0,1.1914425098039216e-09,31387.39999999998,100.27599999999991,0.0
2,Std,3306528760.9378285,0.0,0.0,6462628246.835016,9155075028.653542,1.0323048755485731e-13,7.641231962846999e-15,0.0,6.381832133145204e-05,3912.840791747303,1.339021926745254e-11,7799.75687673096,0.0,5.927523174167867e-09,1.1020416371263882e-11,1.7347700176431822e-14,0.0
3,Mean,8390.575947460917,2.2785624039215692e-08,0.0,9803.909198834697,15208.345850333226,4.692377315043136e-14,2.2291372549019606e-15,0.0,0.0011359639670588232,4643.881730713389,0.01905547989168053,7.919949019607843e-10,156.06890272552886,0.05100556549998569,10810.200000000006,7967.609999999991,0.0
3,Std,25251.810817873895,3.616944541552416e-08,0.0,25954.905770763507,36367.566202261965,4.3387872650997115e-14,1.1033666483957194e-14,0.0,0.0006707455601200939,3758.480035148692,0.06603819270379988,5.600249658416453e-09,367.0997608628863,0.11469164655127576,5.6669278132242e-12,1.4631944696517962e-12,0.0
4,Mean,118.20779464415631,0.004073255235294117,0.21110725705882352,267.11344299830085,439.1185944535808,23.106084998943334,5.260011754843138e-09,0.0,2.0374464607843143e-12,83.27572696295688,12.9212179575968,91.66837358803922,0.0,3.3234837309619847,109.34700000000001,36.75500000000005,0.0
4,Std,207.35255259221705,0.0027641830803322065,0.11929609364005803,439.00448443802503,1006.7327373254137,19.885359798633957,2.8241880221227755e-08,0.0,5.314977471950505e-13,30.56024511706463,13.857092359445048,34.91918725147023,0.0,13.414898305635289,1.475762451360469e-14,9.280358259090564e-15,0.0
5,Mean,20.548705882352944,19.99896078431374,20.279117647058822,20.960592844105527,20.206378676051866,20.545812368823537,20.003607843137253,20.285479281119205,19.999571607843144,20.00016956459412,19.99999762745098,20.659870000000005,19.999784117647057,20.335871274509795,20.0,20.0,20.178122019607848
5,Std,0.23254337011621237,4.88231356782734e-05,0.027315683248390912,0.13070811568615234,0.39715336954882574,0.04926475176199525,0.0047365016931401925,0.07566660003814589,0.0006949944019646131,0.00011771754439652341,1.0105251564957646e-05,0.046295869845007595,0.0002344051835620987,0.09750915156026672,0.0,0.0,0.16848166622810826
6,Mean,23.256770588235295,0.0,12.51437824509804,29.876258947259323,26.616783468406823,13.460741371741761,0.6255569387264107,1.3843102984609169e-07,4.256592151568627,17.851880904464704,16.377380821568625,5.191192352941177,1.1382681093529414,5.368451964705883,1.93100000000004,1.9429999999999825,0.0
6,Std,8.757596348969725,0.0,3.115717789183257,2.7191848769324682,6.001963856956917,8.279482671786782,1.2250039106216772,9.788551993080876e-07,2.7666503231467083,2.1787233302310116,3.407031937221775,1.6262693037637006,1.0006747007242909,2.0072010140767995,0.0,3.820705917996096e-16,0.0
7,Mean,5.439378593427405,0.0,2.2987843137254903e-10,10.253539255608555,35.4415097325493,0.008545890527392248,2.2292156862745097e-15,0.0,0.0029900416493293565,0.01601818345294118,0.037455870357163676,0.023978396135292148,0.00019328009803921568,0.0008595513502926863,0.995999999999981,0.40899999999999187,0.0
7,Std,18.26583570451547,0.0,1.6254859767205581e-09,29.5537701168363,92.08998339998342,0.00981361135050681,1.5762935284921292e-14,0.0,0.009670439797584869,0.015917368120659185,0.03782152481023638,0.022997969644167587,0.0013666966799193013,0.0015713803820882912,0.0,5.605273626334576e-17,0.0
8,Mean,68.92380732412433,10.675789549019607,0.0,128.3962737766898,45.941088772531586,1.992057063896939e-09,3.43916374509804,2.8724583515605785e-06,5.027423051372575,28.090178513688226,4.2131004549019613e-13,62.02369352941176,0.23415417415789996,21.89681978431373,92.53099999999993,92.53099999999993,1.9509001101960781
8,Std,96.27567508188007,31.58672465597191,0.0,48.79548931037304,78.10308409821077,6.851804591113925e-09,1.5759404872756526,1.4123597194995397e-05,1.8913519465761557,7.749784972315743,1.674092918524145e-13,11.669635408097246,1.1755127139834372,7.144563832176664,1.4349500483416514e-14,1.4349500483416514e-14,1.682983528428401
9,Mean,118.01399019607842,2.191191823529411,45.45628823529411,154.98152862209525,107.75269319914925,57.72372051313725,17.79913725490196,15.68699870342504,25.404435313725504,45.69020098500196,137.1473289607843,90.04163607843138,17.928766333333343,59.14888394117648,59.70600000000002,59.697000000000074,8.44839429019608
9,Std,74.16665989330463,2.381769440601603,6.380203646072106,62.44001847922814,92.03364826451586,10.740379412931459,3.1420103594367967,2.1756365692116866,7.4837924755779985,13.331017326097957,32.100015325187094,9.869984129496366,3.972463861572068,17.042648427276127,1.4210854715202004e-14,1.1431206794154658e-14,2.108345695438746
