# Timestamp: 2022-01-06 09:14:20.854959
Problem,Measurement,b3e3pbest,CMLSP,DE_b6e6rlwithrestart,FCDE,FERDE,FWA-DM,GaAPADE,L-SHADE,MVMO,NRGA,OptBees,POBL_ADE,rmalschcma,RSDE,SOO,SOO+BOBYQA,UMOEAS
1,Mean,14759486.389607843,974107352.9411764,149079447.05882353,8164390.648631559,99274929.90665163,815065007.4294118,1082252156.862745,1104787565.2471204,724459265.882353,573034044.626243,70819181.84313725,141568974.11764705,119377509.41176471,31566003.05294118,514984900.0,484563900.0,771447678.627451
1,Std,50032828.73115654,99460917.03362457,43311144.82439986,18460530.954976663,222199775.6867682,239655021.7086306,286395802.8454761,200270619.05076736,145292990.79855677,129961905.8717655,57266392.12943229,43856581.00981023,52220896.885998465,13587283.244942274,0.0,0.0,176969944.97645268
2,Mean,639508400.9470624,34833682352.94118,8202314509.803922,2011997893.7258747,2992296003.885797,44094479766.47059,48794392156.86275,56007157540.72905,42975930823.52941,22936186322.27543,33352542.634058826,6567908274.509804,39521266.078431375,1088142745.490196,3517219800.0,2729929800.0,42854310627.45098
2,Std,2050297763.1390069,5355309000.356229,2105716172.9364042,5983366024.357442,6822196676.554998,9013487491.771387,13079816508.094778,7840466052.022336,5060296188.916752,3420633310.0565405,96866470.87020424,2072223683.0646167,17826866.121066697,546653198.8793422,0.0,0.0,6244084734.200361
3,Mean,7796.022670893772,84334.5431372549,42892.33529411764,10998.727811789855,22693.72924061701,152399.0219962745,188548.82352941178,163945.73147455364,90197.31243137257,118375.02214953268,13984.115282941182,60831.4831372549,110740.16901960784,12664.837139215686,3056950.0,3056950.0,137792.59649019604
3,Std,23015.886604930965,1075.774950088176,12456.81028590973,28822.234755605514,53958.65422095124,25149.325910217605,43213.873210250465,30916.36102224459,14133.639723796176,22907.533037791225,12289.140530256916,14085.068207706176,18495.421083853587,7480.080237594363,0.0,0.0,22568.056156064435
4,Mean,128.30640293387563,5192.151764705881,1144.4753529411762,162.15092816825566,553.0912891829172,6249.425322196076,8284.929411764706,8782.436804349512,5814.386447058824,3135.3582131402172,103.77320264705882,628.1030803921569,154.58334509803922,276.1401452941177,530.5960000000003,457.005,6184.456213725489
4,Std,271.0915058377877,1070.8160393349017,315.985530419578,365.7662672531059,1366.8339961788256,2192.356886551729,1764.4590415010907,1648.8874199351892,1247.6628177051819,672.1376857460017,62.459932882781345,198.42300016613547,27.898011266651977,83.21765358114595,1.180609961088375e-13,1.147960038673321e-13,1691.959557344669
5,Mean,20.568476470588237,21.133866666666666,20.923856862745104,20.995319716759646,20.21079152975957,21.105104476470586,21.063019607843135,21.136785149826554,21.071092862745093,21.15088527296079,20.059200843137262,21.13213509803922,21.148144705882352,21.17042678431373,20.92399999999999,20.90599999999992,21.137925803921572
5,Std,0.23689355646244492,0.06331369664619602,0.08763525849413632,0.09374174049878621,0.40411966929947796,0.05697457562840331,0.061471335642952596,0.07301382648586228,0.060986536765323986,0.05744464588480988,0.0727035470104243,0.06988573683682293,0.0631445140632664,0.05117915764783281,1.4924382626034676e-15,2.984876525206935e-15,0.0612673670085278
6,Mean,23.54860980392157,43.50948039215685,36.31172156862746,21.19304807409725,24.132448615214212,41.665314433529424,40.69052941176471,42.237833585518295,38.95756739215686,40.010267300723534,18.814750588235288,30.25356117647059,12.642139156862747,30.875469156862753,23.884999999999994,23.44500000000009,41.37924752941176
6,Std,7.945592673614847,1.1351854444719691,1.241157783386256,3.8637194866974025,8.48896447278243,1.318867527332006,1.7747697376516114,1.525784795143335,1.7714016032565523,1.342540782513246,4.370506584584541,2.5798256584024353,2.10426146025548,4.414958116189146,3.5873751208541285e-15,7.528229691555603e-15,1.7713038764124742
7,Mean,5.010973275812912,376.28901960784304,76.33502549019607,8.148929201541218,30.822385367254697,375.14048688627435,474.98215686274506,494.31744567374085,378.5263933333332,168.58539422152353,0.8900517815686274,61.549125490196076,1.3008192156862746,13.651033313725494,20.82600000000001,18.81399999999999,390.11957960784326
7,Std,15.848936823161374,52.64094452244661,19.8334570630859,20.671726222531092,84.02179068880483,67.65797807462852,93.48291368078931,63.46499199801886,58.06000214316372,23.40439296924748,0.35034367577686626,17.598602320365163,0.14444890673383629,6.2720361880609055,1.4924382626034676e-15,3.689406128401172e-15,62.25591302313074
8,Mean,67.63770183169085,313.8201960784314,220.7587450980393,132.4320714335651,49.64590303060004,331.26862220588225,307.03313725490193,353.15319089355506,309.52367941176476,266.57323883881776,21.03210683137254,261.51008431372554,210.74009019607837,264.3094456862745,148.1679999999999,148.4219999999998,326.07865960784324
8,Std,92.31841773378048,15.110813241659049,16.684027787364023,46.0606180783372,87.01393401210846,22.780091027130858,47.267130165467,18.082478744530942,19.3320118782952,16.682754019155343,61.56215925640022,16.48735852927009,14.59399941634964,23.867827257502295,3.0827672193631793e-14,3.712143303636226e-14,18.579571222104
9,Mean,119.3003176470588,321.3747450980392,272.824862745098,172.55844440628658,107.87938500928897,384.8731080235294,386.9582352941176,407.780509295137,369.171746862745,296.47782082137854,145.64515772549024,273.11503529411766,231.53929019607835,274.0004429411765,285.47999999999973,262.8600000000001,371.56404607843126
9,Std,70.90148814559454,12.088904564205805,17.786563148293144,50.733158126686675,103.16837954424402,25.216779480976847,39.29897742050775,20.34886152299644,19.838007244993776,17.49286121611843,33.6580452771388,19.694820489460866,14.522976526454318,21.332990007617383,6.515271290479892e-14,5.739800193366606e-14,18.911835022393454
10,Mean,1869.9029143643756,6800.836470588236,5934.733921568627,3441.643207371691,1358.4449968391348,7399.545256176472,7362.66862745098,7743.320045824957,6576.012774509806,7132.088687989139,1291.8578792156861,7201.6646666666675,7031.548666666665,7579.102970588233,5914.440000000001,5625.649999999998,7576.832221568628
10,Std,2496.264081557797,283.2297356911879,387.95854068003456,1617.162540733434,2126.087651197021,384.703184025805,404.2501213164823,398.65819492555545,398.24527965090726,412.96049118940033,341.5852759467363,361.0371285791166,740.8233091808819,340.80583498299865,9.18368030938657e-13,2.8018040983275765e-12,415.1529596283908
11,Mean,4366.914901960785,7717.067058823527,6962.735098039215,4946.537435594373,4093.8202825192557,7874.361933098037,7875.6274509803925,8188.601967341258,7675.699578431372,8067.651120594444,3068.931007843137,7946.497843137254,7701.154921568626,8222.235625490195,5758.579999999997,5620.359999999993,7997.085378431374
11,Std,1600.896695873998,324.60231425663187,297.370374603216,2175.3653823642603,1476.3080720327916,391.31265764802714,446.3541849945287,328.967573876938,320.67316107532747,326.0488000742367,634.8217302534449,323.961032456875,527.5700774738447,361.78831269782177,1.9272268010382343e-12,1.1878858571635922e-12,349.9570826438446
12,Mean,1.0894486078431371,2.9224688235294116,2.387901176470588,1.9916348449964647,1.1537784219402414,3.501755194039216,3.912186274509804,3.7983322947978366,3.257900798039215,3.9613570536313727,0.40350382647058836,3.841724392156863,4.009770294117647,3.9656325411764697,1.5699999999999406,1.5699999999999406,3.594256852941177
