# Timestamp: 2022-01-06 16:04:51.339694
Problem,Measurement,b3e3pbest,CMLSP,DE_b6e6rlwithrestart,FCDE,FERDE,FWA-DM,GaAPADE,L-SHADE,MVMO,NRGA,OptBees,POBL_ADE,rmalschcma,RSDE,SOO,SOO+BOBYQA,UMOEAS
1,Mean,10873244.998039218,6.105959235294117e-09,63275.94529411766,19497767.633550912,88592439.47655167,381232.1049301962,9.947533333333341e-14,0.0,0.001130646375098039,971598.545114822,122478.23306470591,36245.0727254902,0.0,3657.184849117647,215573900.0,2082310.0,0.0
1,Std,46018737.838718764,7.774754980171233e-09,52380.13368360212,39220840.53022778,168972925.0296313,242306.30356540423,3.7954467259504647e-13,0.0,0.0001565886606015415,514428.8211892036,375676.81649251387,28930.04304019836,0.0,3602.683889558962,0.0,0.0,0.0
2,Mean,466370675.46180046,0.0,0.0,1103531859.3008025,2690374020.503346,1.844855608587059e-11,3.901058823529411e-15,0.0,7.426669000784314e-05,9292.205241131507,8.12024966529412e-12,12014.647709028663,0.0,1.436593137254902e-09,31418.80000000003,104.19400000000007,0.0
2,Std,1690949443.1930366,0.0,0.0,2905052345.2641196,6329086921.431481,2.985728357307524e-11,9.780472071312114e-15,0.0,0.00011914245957307356,3913.8390860792256,2.3720674782638537e-11,34690.60423212293,0.0,6.128320057697474e-09,5.094189269686503e-12,2.9041892473274565e-14,0.0
3,Mean,6018.133338538402,4.3204581372549016e-08,2.220078431372549e-10,11338.732984393939,25538.47200384195,5.490183648260784e-12,4.458274509803921e-15,0.0,0.0011970710314117645,4797.210280565652,0.07043706850398064,9.149249019607843e-10,464.44917553921556,0.05317044604996608,10810.200000000006,8412.010000000006,0.0
3,Std,19776.671871381066,5.84585812345634e-08,1.569832513589523e-09,27188.5802502831,66631.86334602143,5.205584263534963e-12,1.528219507649398e-14,0.0,0.0006662178898313976,3783.8148678931652,0.24370909648530167,6.469496024529077e-09,842.010523051262,0.114564009771345,5.6669278132242e-12,1.8889759377414e-12,0.0
4,Mean,92.04196401796325,0.35504953333333344,0.2822500549019609,304.5156463169716,546.4741707368123,26.414313940752752,6.698915204290511e-06,2.7463318297256642e-05,2.532318572549021e-12,87.7422154520039,13.479718275111274,103.43776200980393,0.0,4.472675806236494,109.34799999999997,36.75399999999996,0.0
4,Std,163.46176582705957,0.11731824136305598,0.17811138117240266,624.4570258860673,1434.210267102788,21.361476326716257,3.174697071304e-05,0.0001756378118789839,7.614134389187599e-13,29.065890286906612,14.22411727544207,34.07962230568925,0.0,15.903974007489557,1.4349500483416514e-14,8.144089113099865e-15,0.0
5,Mean,20.558866666666674,19.99896078431374,20.292519607843136,21.025288251783245,20.201036762328233,20.58057701215687,20.007313725490196,20.39824293246561,19.999638764705885,20.00020175651373,19.999997647058823,20.670959215686274,19.999812156862745,20.339493058823525,20.0,20.0,20.201733352941176
5,Std,0.23162610647898568,4.88231356782734e-05,0.028846517576941323,0.07787769439851566,0.38701987405136357,0.044933649209967626,0.006974716793964561,0.09021145235535687,0.0006626136184700493,0.00013229031637665108,1.0120496634816797e-05,0.05292273509164969,0.00023766275105129557,0.09920065159760141,0.0,0.0,0.1796767172262697
6,Mean,22.712627450980392,0.0,12.857724882352938,14.640270089829537,27.028242121940764,14.176390618867057,0.6909326355861591,1.3843102984609169e-07,4.321574893333334,17.88712084882549,16.377739762745097,5.191192490196079,1.1533974188627454,5.5723877784313744,1.9669999999999812,1.9700000000000284,0.0
