# Timestamp: 2022-01-06 09:14:20.869607
Problem,Measurement,b3e3pbest,CMLSP,DE_b6e6rlwithrestart,FCDE,FERDE,FWA-DM,GaAPADE,L-SHADE,MVMO,NRGA,OptBees,POBL_ADE,rmalschcma,RSDE,SOO,SOO+BOBYQA,UMOEAS
1,Mean,14115229.795686278,788878.9607843137,1489587.137254902,24698919.06057683,120194907.10808651,28091723.671176475,4715605.882352941,18811660.752107717,54903983.11764706,36339896.63060883,3479110.565294118,1347537.1333333333,712659.440784314,723342.5726078432,283509900.0,28387800.0,14881050.36078431
1,Std,44586778.54518446,395556.4638159102,1048554.4082623058,45228673.52826361,267769672.1827939,10474654.861178156,1880651.9066235959,4051029.3724301793,11793008.943750042,13272211.297732402,4136372.670577717,742699.0176895693,4273548.608378935,398580.5843194588,0.0,0.0,5760008.581707259
2,Mean,837509391.9549025,1388290.3137254901,10376.91005882353,1492233161.7057893,4404266566.338307,6253687.997803923,34187950.98039216,141409761.46341726,1040582721.7647059,5076590.268089251,11423.194171531375,1184899.3006274514,0.0,2092.669997653726,57132500.0,32136.80000000003,59973.58835294118
2,Std,2898014484.6313834,720102.8122622897,7409.0553747174,3991067013.640597,11372340568.111895,3002012.934059973,17534150.539999414,24760496.00851878,175091862.26477683,4559950.840721026,11713.277274274022,3437286.883872755,0.0,6921.371820928689,0.0,5.094189269686503e-12,32270.257950687872
3,Mean,8052.310054081148,4346.221176470589,0.4519922941176471,5582.577529441063,13919.769514545978,1285.9841881392156,2449.8052941176475,18269.352124572913,3570.9545725490198,16982.134333342015,7686.566605666667,3.664410676470589,11982.075537254907,359.0792782474366,11977.599999999988,10794.900000000009,1612.6221419607843
3,Std,23235.41940879189,1299.0428550322658,1.416625946020896,14842.054567779687,28430.64493648705,353.1822730502183,799.7587288268365,4346.710707015464,698.6753470758861,5458.752913919311,8349.978857638394,4.110405395673123,10740.843153245978,781.6246635550227,2.3757717143271845e-12,2.0848868129535654e-12,563.6048351986715
4,Mean,97.55518549100734,28.47047843137255,95.86882941176472,219.8940221956503,572.8600702870816,70.90129916666667,133.86817647058822,176.27669282978604,315.51122882352945,178.68984453322946,46.11114396666666,113.16378823529415,8.127598554166077,84.93146545294117,137.558,92.09400000000004,28.405870372549025
4,Std,218.84863744043957,0.35360864116056584,21.455229134498676,261.2300077820457,1394.8370575517793,39.03327155286973,11.106699380361428,9.082864478284492,25.44460976323859,26.03052536089629,32.55911354310261,34.20465724555934,19.383242409794335,33.97635741792846,0.0,5.96975305041387e-15,0.4815696454231914
5,Mean,20.551898039215683,20.025364705882357,20.532301960784316,21.043208096697697,20.172290451120666,20.844354690392155,20.559882352941184,21.01694161062477,20.814565156862745,20.006155562827452,20.000034039215684,20.993090392156873,21.054840588235287,20.53043672549019,20.06200000000001,20.0,20.83415162745097
5,Std,0.2293530196949978,0.09700523297695568,0.03964978297888879,0.05322720575032328,0.332550866978643,0.0591819852553915,0.05808568621857911,0.06539344688250612,0.04877205940216502,0.008447830624466982,0.00015353328320068577,0.057023008839424745,0.0434440510791038,0.14456828616955775,3.853459024203974e-15,0.0,0.09347603322629792
6,Mean,23.267823529411768,4.322526274509805,21.491217647058825,24.92403633637925,24.89382520866092,29.855171568235292,18.497496078431364,35.65202577314334,25.27516025490197,18.796699065078432,16.59300139215686,5.367110725490195,3.9635985039215686,10.431728129411766,5.971000000000003,4.451000000000021,7.698390552941178
6,Std,9.038831228227881,0.609970880233786,1.1718767337481986,4.097436938440687,7.816900119409376,2.109071505740311,6.281510561458137,1.2938969391886157,1.2284644975803278,1.9416827977021862,3.3571448223995177,1.623397528514644,2.0881150994971653,2.703675176011078,3.731095656508669e-16,8.881784197001252e-16,6.974269683808752
7,Mean,5.481392665844288,0.9112723725490196,0.05924473590196078,15.780013690982448,37.914828706603096,1.032919503654902,1.3761196078431368,2.237983527746493,10.73673874509804,0.9090819082,0.03745800970956558,0.40237569823529423,0.002029754705882353,0.021804018822247674,1.3840000000000092,0.042000000000030006,0.14463398382352943
7,Std,16.78730678697269,0.08743613319041837,0.07664558277127312,42.22817140762863,103.11888994544131,0.019299975680123562,0.16075323193117083,0.23874059694575972,1.502114742171897,0.14925800603795447,0.037821250456033885,0.3099051370295392,0.0037394153675181356,0.02671020485739685,2.5450278478437077e-16,6.938893903907228e-18,0.08229793497439758
8,Mean,62.085385951891595,170.4321960784314,11.100214705882351,123.48414909016047,48.0265969936623,97.14530576823523,112.15168627450981,186.86201738307503,119.529651627451,38.9097309003706,3.6559076764117653,186.5187941176471,23.52584,61.314165313725496,97.68699999999994,97.50600000000001,31.06249705882353
8,Std,91.01925936858318,15.11219782749152,1.9608148433794228,48.481486473465786,84.71444002369904,9.769432792674227,11.878009875709763,11.070503503553704,9.724049423533598,9.97565178774329,2.0855728276979253,14.777238421506361,4.4665653322611165,20.10726755400394,1.5413836096815897e-14,1.4210854715202004e-14,8.645267076741716
9,Mean,112.15346274509804,173.29086274509802,119.88776666666666,165.9028408668446,110.37082664201645,168.72073841568627,140.52333333333337,211.35198698566978,184.3969717647059,45.86091843124902,139.66396166666664,198.91947843137257,85.61183960784311,71.42417262745099,63.65999999999996,60.692,142.95341621568627
9,Std,73.90873485065148,10.717944794979115,11.196252937647971,55.82418581239715,98.83556615814493,17.05372193135766,14.881847169064688,10.416316066504663,13.02014558157047,13.458949700391658,32.7593349942544,14.931078741157076,55.20568518649069,20.823915887228672,2.140896199712388e-14,0.0,37.51325526138278
10,Mean,1794.8241335702028,3266.5039215686284,343.0798823529412,3420.718879632034,1314.3274973229006,3436.5927888627466,3970.5294117647077,6040.447602129867,3315.367558823529,1997.7559312555939,1073.3022878431377,5961.499901960784,2150.573403921569,3536.521272549019,2976.8200000000033,2605.36,2128.851361764706
10,Std,2584.2731997405185,704.8241266153785,72.5827572768335,1680.0549948126627,2049.8682788566807,250.98804314651406,293.8004420064467,348.9567125626,236.39738587082405,606.1664917276544,254.61810314842705,437.52396992287044,934.5279809713898,919.0847504672075,5.939429285817961e-13,0.0,942.7551379929365
11,Mean,4153.033921568628,3736.2684313725495,4282.701372549019,3635.7201996997815,3987.7281483122706,5327.890533098039,5183.739215686276,7383.073995525462,5597.406462745098,3543.257674006931,2863.022466666666,6854.28162745098,2457.5761176470587,5007.557929411767,2506.5800000000013,2440.0099999999984,3832.961074509804
11,Std,1718.8563077986278,737.3641177748299,245.06559493263174,2368.936357477192,1389.9613022423937,347.12971825130916,327.9935562963607,336.6393405525274,339.08058092546344,668.5401036582801,639.9539655159654,422.2317293579746,635.4365725470783,968.6726514832088,1.9103209761324385e-13,4.932427550981087e-13,1533.4090455553212
12,Mean,1.1284123333333338,0.023769498039215683,0.887941019607843,2.265327892508156,1.257501575112607,1.7786004731372547,1.2179231372549018,2.9857176355382684,1.559253730196078,0.23175992528627443,0.2212423505490196,2.6014727450980395,3.041235111764705,1.1407454694117651,0.13000000000010908,0.09999999999990906,0.16431946835686273
12,Std,0.8093100433411958,0.007375650754153904,0.11325654421199134,0.7684254823373505,0.7565669385712357,0.2565644546539687,0.37009236190331896,0.2922432471193636,0.19452103536682744,0.12227957473363735,0.07827866138105395,0.4643699035327056,0.5455906816381431,0.47269169230369956,2.882348537813416e-17,5.829836963294795e-18,0.44713385988227033
13,Mean,0.3883462352941176,0.29785394117647057,0.46505090196078425,0.7005340324635654,0.8038715118811491,0.5385086181784311,0.3287101960784314,0.5163050401276281,0.21418242564705892,0.3023853900313725,0.5610686294117646,0.42471395490196073,0.3516283117647057,0.47814779372549,0.509999999999991,0.4100000000000819,0.30767605117647046
13,Std,0.1713104520571441,0.05690736631266289,0.051681544949079464,0.6757237720267051,1.1797763791187563,0.08656044807426137,0.04926568516985906,0.07422126751850294,0.05237086411247542,0.055138474044556934,0.14606817023590837,0.08509580778156457,0.059293261084064186,0.10754054193837205,0.0,5.605273626334576e-17,0.05824284980180586
14,Mean,1.0477708431372548,0.3999086470588235,0.29285505882352936,4.26380231500798,10.86154712060917,0.36861359319019615,0.3797929411764706,0.4272591008830249,0.24606403803921564,0.18905847355098043,0.40103115470588224,0.28165901372549024,0.3418309568627451,0.3185104607843137,0.3900000000001,0.3800000000001091,0.3126663174509805
