# Timestamp: 2022-01-06 09:14:20.832771
Problem,Measurement,b3e3pbest,CMLSP,DE_b6e6rlwithrestart,FCDE,FERDE,FWA-DM,GaAPADE,L-SHADE,MVMO,NRGA,OptBees,POBL_ADE,rmalschcma,RSDE,SOO,SOO+BOBYQA,UMOEAS
1,Mean,3217274.99358143,0.00023678132323333336,5.816980392156863e-10,308174.3197397305,5568926.70466849,14336.03063506765,1.3319826617647054e-10,0.0,58.57691114542352,80010.70731299066,14400.295816999997,89203.58507286276,0.0,1.8676571143137258e-07,8810750.0,43669.699999999975,0.0
1,Std,9118197.40989795,0.0007436086006135561,3.016448435058803e-09,822510.8792011378,11186374.978163062,22850.852546341983,4.853025972427826e-10,0.0,134.14648521993433,125526.60732154654,19734.75658174857,348446.6009104855,0.0,8.244483101204762e-07,0.0,2.26677112528968e-11,0.0
2,Mean,134526013.72458822,1.1145764705882353e-15,0.0,42265598.728498094,314853299.97556543,0.00014124833487247018,5.728432531960784e-10,0.0,2.776350148039215e-05,921.828961591853,1266.7973969833338,174407.2518965036,0.0,0.0,10.781999999999996,0.429000000000002,2.6778121176470584e-06
2,Std,421024939.2958708,5.516872063527368e-15,0.0,151109071.5798022,916092367.0221691,0.0009593152473747581,3.301600329866079e-09,0.0,4.4077860336264224e-05,1104.358998326497,1434.12863015466,1139050.992535773,0.0,0.0,1.926729512101987e-15,0.0,1.7449494768168264e-05
3,Mean,3164.343891328649,0.002199035252820981,0.0,474.79511384274053,3439.2327785397515,6.107382370567411e-07,3.566645098039215e-14,0.0,1.7640272764509805e-08,1799.97514816841,44.147775292493755,0.01948330759870647,97.94297788374809,0.0,6648.289999999997,6331.119999999996,0.0
3,Std,7828.0033484949545,0.0044071290286609235,0.0,1364.0299180130137,7017.553524109406,3.3466399550898758e-06,1.493203014016479e-13,0.0,6.982531943786129e-08,1562.5257647914457,118.29553535927779,0.06074744559340266,331.75831227431576,0.0,1.8234422606458446e-12,5.094189269686502e-13,0.0
4,Mean,27.91575715127073,4.458305882352941e-15,6.629932287325493,5.792593347844047,30.825472538587373,2.526315067830205,30.68823529412683,29.409553469626893,9.545707694083529,15.467811194423534,3.2050049823261806,29.91446048235294,0.08500798039215686,12.103474623997707,1.5629999999999888,0.0,0.001102792280682941
4,Std,51.019412963912465,1.5282302616173988e-14,12.494317341158895,13.498593861527294,67.03082628745528,1.5071988791694928,11.20575914705107,12.464447899093077,14.838276311456001,16.85493638714259,2.9590653696199913,14.840537346756873,0.6010971939026718,16.091602692110527,2.5450278478437077e-16,0.0,0.006869239703011242
5,Mean,20.223666666666674,18.898125420181096,19.24907117647059,20.488325044135113,20.101573217228697,20.117059522941176,19.813176470588235,19.093018698841252,17.365998718580375,19.606917898703916,19.99997431372549,19.811677431372544,14.285614706428824,20.000621313725492,20.0,20.0,18.843518534894116
5,Std,0.17312441142157106,4.427594022188365,2.6751238073241286,0.16668270585139602,0.18721186419623687,0.07526090526612057,1.0909157280564232,2.604267912242811,6.375874383975717,2.7728087581631575,0.00012727452037687034,1.9046224719296223,9.222750798874118,0.004255554430320193,0.0,0.0,4.681830959912474
6,Mean,3.3842565853910926,0.507485294117647,0.01754006214997647,5.770281177157805,3.617929792425392,0.7226812535475686,0.5195469440980393,0.055957340292083,0.01638667970372549,2.526945568754901,3.8299050141176463,1.0394581160392156,0.001745528634784314,0.36645463039891024,0.0019999999999527024,0.0019999999999527024,0.00114525350327451
6,Std,3.9860046025255285,1.0750895789988721,0.12402694489485687,1.3039707393017057,3.3657629728562477,0.6466847395191886,0.9008598621785933,0.2066813112847099,0.04307203182999013,1.2780881861292375,1.6061875239414183,0.774876887556923,0.006043883582999601,0.6935434923630276,3.036373418382706e-19,3.036373418382706e-19,0.00796602281028844
7,Mean,3.7232337966053195,0.0,0.04697485039215687,0.6096453096006209,5.805954549995444,0.09482318925352937,0.022278898372895758,0.03830299687549273,0.01885505369176709,0.22108276698823529,0.1597783606471034,0.17236912823529413,1.0379217647058825e-05,0.06257262180392158,0.04899999999997818,0.04899999999997818,0.0
7,Std,10.66218723485111,0.0,0.018042318329827875,1.3959526567141434,14.585572838302955,0.04919166365518807,0.018054499599912125,0.02709350078068564,0.014428493368554077,0.11434723612333375,0.1432065023299757,0.19425431057677622,7.339215181646378e-05,0.036569786673809085,2.9149184816473976e-18,2.9149184816473976e-18,0.0
8,Mean,14.194140109857367,4.27047968627451,0.0,16.895541632372556,8.830064485640744,0.25361681700980815,0.1935153529411765,0.024587903631306612,0.003232547363086159,7.255955624490193,0.663349454437339,8.070385156862745,2.3516861529411774,5.798902229411764,20.894000000000002,20.894000000000002,0.001471395882352941
