# Timestamp: 2022-01-06 09:14:20.809293
Problem,Measurement,b3e3pbest,CMLSP,DE_b6e6rlwithrestart,FCDE,FERDE,FWA-DM,GaAPADE,L-SHADE,MVMO,NRGA,OptBees,POBL_ADE,rmalschcma,RSDE,SOO,SOO+BOBYQA,UMOEAS
1,Mean,3990636.147320805,20884594.11764706,3037458.0588235296,349262.10849844944,4736389.351107618,2921174.5027372553,26830490.19607843,24403788.845861025,19215145.203921568,12319411.069952345,9361411.188313724,556219.1298431371,2481420.0568627454,186810.60349019608,9019510.0,8650950.0,34272812.921568625
1,Std,12878609.631476292,6619723.131714319,1740512.0907847264,1098833.5436486208,12417445.124078924,2542507.87942523,13411595.622288432,11397332.58211364,7167884.408696073,6600431.918890621,9871462.977506986,841903.8539542593,2234576.696465192,226893.71554880287,0.0,0.0,13069360.708805516
2,Mean,184873914.95231223,370966468.627451,159162974.50980392,26784288.04674447,337261571.32258743,19225606.798078433,1856464509.8039215,1368956843.9642124,1393917855.0980392,12539042.983102378,69921513.26173508,1646011.4114509807,4814.03875490196,2393296.9017647062,28684000.0,930045.0,2583718835.490196
2,Std,507851244.6011042,198294260.8756981,65243909.12746477,94798826.93122326,927207159.766187,14236113.919775693,592983571.3470525,402356415.8449929,407758930.91329026,16445077.179232128,493357979.9892443,8542260.554009367,4531.933326152099,1164771.544434404,0.0,0.0,765960126.9413761
3,Mean,6507.27046344308,16613.141176470588,5025.0812352941175,1163.8409524023975,4810.975402200167,3211.057580670589,31746.58823529412,28597.33409761827,14567.828092156866,12189.077908263693,7576.838329215687,761.3868439215687,24556.077156862746,385.7698565686276,7080.820000000004,6664.3599999999915,27629.087323529402
3,Std,20855.726993925546,655.0389511473228,2279.939192622277,3592.226959096128,9509.16964967453,2244.35216837478,9881.530899050065,9569.105643377114,4207.151925280321,6176.216448139365,7685.655377908884,1061.6715224523646,8370.06828377775,323.5501639375078,1.0424434064767827e-12,1.365727346569802e-12,9739.287746174434
4,Mean,44.32608561025141,62.08486862745098,53.88924509803921,37.353508624056474,36.69930303837426,17.0296904452549,144.87974509803925,140.0703408006994,176.907429372549,59.99443500508824,17.01865725705882,32.754810164705894,33.73290286666666,31.772021756078423,65.06800000000008,57.19399999999997,272.45195333333334
4,Std,45.97162066859417,24.19679359376791,9.434977446720422,8.358475668387959,74.63436952801783,14.906276185299117,41.890282062645106,32.28567210997458,54.88126366481876,11.274483823898148,22.911395724487836,14.674685257972609,9.026935696297256,13.745086574643405,1.7347700176431822e-14,4.9747942086782254e-15,91.40224474549896
5,Mean,20.258045098039208,20.221886274509803,20.435101960784305,20.51670562029676,20.11151754084915,20.571418623921573,20.54692156862746,20.624603299106038,20.520107509803925,20.609369011658824,20.015795803921574,20.657152549019607,20.623908235294124,20.672596921568633,20.511999999999915,20.511999999999915,20.661675647058825
5,Std,0.21421639811431079,0.14405021186066033,0.10408594203584186,0.12705175011938033,0.18002744820753297,0.12101762093568193,0.14391648492383852,0.10626817444399123,0.09581300107907734,0.3352157685275431,0.10662620799545916,0.09920767109103212,0.38195326053607753,0.12388552279309842,3.853459024203974e-15,3.853459024203974e-15,0.09670532279383463
6,Mean,3.4322581978629105,8.222965490196076,7.96683117647059,6.076021048580141,3.8894390165834403,5.999137011156863,9.630415686274509,9.528076204689052,8.646695152941176,4.4938467831274505,4.615965807843137,2.4962518509803924,1.004619656862745,5.561354223529414,1.6470000000000489,1.1589999999999911,10.046404335294117
6,Std,3.9235531252621216,0.9143228223959913,0.7249257346050928,0.7872668413930439,3.558497765188583,1.546339906144014,1.008098709641765,0.7844898384040783,0.6314766477378202,1.3017502147785114,1.5793375454392735,1.5738894228231883,1.0380179139453014,1.6879822107698081,2.5450278478437077e-16,2.5450278478437077e-16,0.9452036835612881
7,Mean,2.2157832450980393,14.173379607843133,2.7944766666666663,0.8233907047678761,4.801466900222749,1.4668514328313733,23.001600000000003,18.27916624693729,27.96452672549019,1.6903590997921567,0.2457435346078432,0.8768081521568629,0.2318808022941176,0.9429325427450981,1.0299999999999707,0.9080000000000154,36.96365976470589
7,Std,4.977731201763376,5.615658808637791,0.7141867730905664,1.539562203420231,12.433801567311388,0.5332303920364987,6.581601867118286,3.436597127502974,6.166727674047581,0.5906602412577295,0.21352362769845354,0.4735983952051006,0.24627549252150827,0.09941642613039033,2.3058788302507327e-16,2.225881665827447e-16,10.002094963983584
8,Mean,17.301948907220666,59.72478039215685,33.880407843137256,19.328892839929217,8.98919961414744,40.11132321215687,59.62758823529411,52.89328933612712,48.810966254901956,18.2184944748647,12.420523211764708,43.64200156862744,23.289438470588234,46.18977743137257,34.192,31.268000000000026,66.80202807843136
8,Std,24.723226589255734,3.2891238699940364,4.80892177413424,9.919260187082896,16.764575339229637,7.856733104336834,7.758518448565058,7.5043022182663774,7.384329929475402,5.42443777488872,17.709741929143238,6.606084878897747,14.491855471421935,8.386258831559656,0.0,4.640179129545282e-15,8.636744990853288
9,Mean,24.688576470588238,52.02625882352941,46.59694705882353,34.54670856309134,19.33542716012293,48.864911052352944,64.74709803921569,63.06345313289649,58.550206411764705,22.738541699513735,31.39161108823529,43.45068411764705,25.732368019607836,52.52878974509804,32.576000000000015,32.31799999999999,72.98371396078431
9,Std,22.840943408983346,0.6544813429766339,6.18628272279993,12.335446253519358,21.849665689444997,9.423962318182413,9.191513633387117,7.3616038884473864,9.95002988816155,8.403263136755433,13.58667856781868,7.3697960255199275,15.14520919518952,6.52604401675755,1.98991768347129e-15,7.105427357601002e-15,9.87198518626943
10,Mean,434.778047791584,1290.8120784313728,973.9628627450979,180.82114809271613,161.55803680345863,1291.4246579274507,1434.5717647058827,1535.1969890786131,1162.9348678431372,906.250269715412,370.0130921176471,1316.0923196078434,878.4489980392157,1447.62704,437.97000000000014,245.37000000000023,1684.8677137254901
10,Std,646.2508082469217,97.6890831414312,179.87840289822583,402.14203469863656,315.8553194590408,239.25657915806795,202.29428092975297,195.98914552449014,168.28711747425933,311.5614021005769,159.12334141984635,273.9629819930251,407.49676434558853,299.8896719004803,1.7071591832122524e-13,3.9798353669425804e-14,207.67708360161495
