# Timestamp: 2022-01-06 09:14:20.850545
Problem,Measurement,b3e3pbest,CMLSP,DE_b6e6rlwithrestart,FCDE,FERDE,FWA-DM,GaAPADE,L-SHADE,MVMO,NRGA,OptBees,POBL_ADE,rmalschcma,RSDE,SOO,SOO+BOBYQA,UMOEAS
1,Mean,2626511.6879519043,1.768711651956863e-07,0.0,176813.81498339953,2062531.0505364216,5013.0489672620815,0.0,0.0,0.0004954047046470589,27904.501361788643,784.1906129745097,16226.569639868098,0.0,0.0,8810740.0,4569.72,0.0
1,Std,9199070.22942534,5.978209988640042e-07,0.0,482278.91021564277,3547829.3495332636,16740.737592293903,0.0,0.0,0.0007276531893699275,30964.23384768977,689.13173324806,37155.5947724515,0.0,0.0,0.0,0.0,0.0
2,Mean,224053205.94077107,1.1145764705882353e-15,0.0,28081797.70105881,310401722.6669904,0.00013418956832808487,0.0,0.0,7.0984178426411375e-09,914.6605137471391,0.009882615001448382,2273.0552325532235,0.0,0.0,6.3429999999999955,0.03600000000000138,0.0
2,Std,738202338.4214596,5.516872063527368e-15,0.0,94177546.33458722,885428383.4286802,0.0009488534806030958,0.0,0.0,2.259024003721271e-08,1091.7455342693747,0.06336444422240946,3235.1530949484086,0.0,0.0,2.690531340640596e-15,7.20587134453354e-18,0.0
3,Mean,4305.399903316446,0.00010555265695315687,0.0,2053.870840636863,5586.974638027694,1.8773400400956066e-09,0.0,0.0,9.859658243813728e-11,1516.806318714185,0.9213070021642011,0.000574458782309804,1.0254850980392156e-07,0.0,6643.670000000001,5842.920000000003,0.0
3,Std,10904.610875601367,0.00018139080071928314,0.0,6226.915210757978,12893.882537852636,9.015982810111064e-09,0.0,0.0,4.355166576072205e-10,1501.699363143455,2.91116713013324,0.001892656605372313,7.251274668292808e-07,0.0,1.858681118289572e-12,1.9272268010382343e-12,0.0
4,Mean,52.533286274509756,3.3437294117647056e-15,1.1254575713029844,23.876051384961126,32.7635329165638,1.4132347737674746,30.68823529411763,29.409553469626893,9.54562418431377,15.43557544700588,2.690817184450844,25.508255929411753,0.08500798039215686,2.8109704445372192,0.6779999999999972,0.0,0.0
4,Std,59.456393374630714,1.3374917647058822e-14,4.93039816885471,41.243532319363474,56.65821663923773,1.6033639525134569,11.20575914707628,12.464447899093077,14.838330025456344,16.88364946900645,2.8498564645610887,13.954739628843129,0.6010971939026718,8.15918236407619,1.1102230246251565e-16,0.0,0.0
5,Mean,20.212986274509817,16.86304800904159,18.45297647113399,20.42920224655206,20.112069180686383,20.027239543921567,19.676700000000004,14.145598363289505,16.58058486739576,19.606878118986273,19.999974235294122,19.087041568627452,13.651961176470586,19.21631143137255,20.0,20.0,16.83099657641622
5,Std,0.18550265895204174,7.272492620278148,4.379230885019933,0.24217447837586673,0.1795685578011773,0.04172391567820524,1.71180956369362,8.67505554456783,7.261285330380092,2.772808198932506,0.00012725943676043054,3.559733895714867,9.23542674247987,3.8822835074511985,0.0,0.0,7.114379943506145
